 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,639.403,514.587,60.321,48.546,244,1,642,499,60.566,47.075,472.500,44.575
2,2,0.067,639.393,514.360,60.320,48.524,244,1,642,499,60.566,47.075,472.500,44.575
3,3,0.100,639.393,514.360,60.320,48.524,244,1,642,499,60.566,47.075,472.500,44.575
4,4,0.133,639.475,513.807,60.328,48.472,263,1,642,499,60.566,47.075,472.500,44.575
5,5,0.167,639.153,514.355,60.297,48.524,276,1,642,499,60.566,47.075,472.500,44.575
6,6,0.200,639.285,514.083,60.310,48.498,282,1,642,499,60.566,47.075,472.500,44.575
7,7,0.233,638.978,514.353,60.281,48.524,290,1,642,499,60.566,47.075,472.500,44.575
8,8,0.267,638.998,514.430,60.283,48.531,286,1,642,499,60.566,47.075,472.500,44.575
9,9,0.300,638.908,514.251,60.274,48.514,282,1,642,499,60.566,47.075,472.500,44.575
10,10,0.333,639.054,513.780,60.288,48.470,295,1,642,499,60.566,47.075,472.500,44.575
11,11,0.367,639.054,513.779,60.288,48.470,295,1,642,499,60.566,47.075,472.500,44.575
12,12,0.400,639.206,513.648,60.302,48.457,280,1,642,499,60.566,47.075,472.500,44.575
13,13,0.433,639.253,513.458,60.307,48.439,287,1,642,499,60.566,47.075,472.500,44.575
14,14,0.467,639.253,513.458,60.307,48.439,287,1,642,499,60.566,47.075,472.500,44.575
15,15,0.500,639.260,513.543,60.308,48.447,283,1,642,499,60.566,47.075,472.500,44.575
16,16,0.533,639.186,513.722,60.301,48.464,284,1,642,499,60.566,47.075,472.500,44.575
17,17,0.567,639.186,513.724,60.301,48.465,284,1,642,499,60.566,47.075,472.500,44.575
18,18,0.600,639.187,513.722,60.301,48.464,284,1,642,499,60.566,47.075,472.500,44.575
19,19,0.633,639.185,513.726,60.300,48.465,284,1,642,499,60.566,47.075,472.500,44.575
20,20,0.667,639.185,513.726,60.300,48.465,284,1,642,499,60.566,47.075,472.500,44.575
21,21,0.700,639.210,513.753,60.303,48.467,283,1,642,499,60.566,47.075,472.500,44.575
22,22,0.733,639.060,514.036,60.289,48.494,291,1,642,499,60.566,47.075,472.500,44.575
23,23,0.767,639.042,513.984,60.287,48.489,293,1,642,499,60.566,47.075,472.500,44.575
24,24,0.800,639.053,513.968,60.288,48.488,293,1,642,499,60.566,47.075,472.500,44.575
25,25,0.833,639.076,514.006,60.290,48.491,292,1,642,499,60.566,47.075,472.500,44.575
26,26,0.867,639.010,514.032,60.284,48.494,295,1,642,499,60.566,47.075,472.500,44.575
27,27,0.900,639.086,513.971,60.291,48.488,289,1,642,499,60.566,47.075,472.500,44.575
28,28,0.933,639.081,513.981,60.291,48.489,289,1,642,499,60.566,47.075,472.500,44.575
29,29,0.967,639.108,513.907,60.293,48.482,291,1,642,499,60.566,47.075,472.500,44.575
30,30,1.000,639.243,513.837,60.306,48.475,282,1,642,499,60.566,47.075,472.500,44.575
31,31,1.033,639.072,513.998,60.290,48.490,291,1,642,499,60.566,47.075,472.500,44.575
32,32,1.067,639.120,513.912,60.294,48.482,292,1,642,499,60.566,47.075,472.500,44.575
33,33,1.100,639.140,513.865,60.296,48.478,286,1,642,499,60.566,47.075,472.500,44.575
34,34,1.133,639.233,513.682,60.305,48.461,291,1,642,499,60.566,47.075,472.500,44.575
35,35,1.167,639.233,513.664,60.305,48.459,290,1,642,499,60.566,47.075,472.500,44.575
36,36,1.200,639.116,513.935,60.294,48.484,285,1,642,499,60.566,47.075,472.500,44.575
37,37,1.233,639.105,513.942,60.293,48.485,286,1,642,499,60.566,47.075,472.500,44.575
38,38,1.267,639.169,513.846,60.299,48.476,289,1,642,499,60.566,47.075,472.500,44.575
39,39,1.300,639.191,513.831,60.301,48.475,288,1,642,499,60.566,47.075,472.500,44.575
40,40,1.333,639.125,514.005,60.295,48.491,287,1,642,499,60.566,47.075,472.500,44.575
41,41,1.367,639.189,513.898,60.301,48.481,290,1,642,499,60.566,47.075,472.500,44.575
42,42,1.400,639.203,513.760,60.302,48.468,283,1,642,499,60.566,47.075,472.500,44.575
43,43,1.433,639.191,513.718,60.301,48.464,292,1,642,499,60.566,47.075,472.500,44.575
44,44,1.467,639.204,513.768,60.302,48.469,290,1,642,499,60.566,47.075,472.500,44.575
45,45,1.500,639.248,513.896,60.306,48.481,285,1,642,499,60.566,47.075,472.500,44.575
46,46,1.533,639.112,514.117,60.294,48.502,290,1,642,499,60.566,47.075,472.500,44.575
47,47,1.567,639.166,514.017,60.299,48.492,293,1,642,499,60.566,47.075,472.500,44.575
48,48,1.600,639.124,514.104,60.295,48.500,290,1,642,499,60.566,47.075,472.500,44.575
49,49,1.633,639.071,514.250,60.290,48.514,292,1,642,499,60.566,47.075,472.500,44.575
50,50,1.667,639.057,514.251,60.288,48.514,291,1,642,499,60.566,47.075,472.500,44.575
51,51,1.700,639.068,514.207,60.289,48.510,293,1,642,499,60.566,47.075,472.500,44.575
52,52,1.733,638.975,514.561,60.281,48.544,303,1,642,499,60.566,47.075,472.500,44.575
53,53,1.767,638.964,514.498,60.280,48.538,302,1,642,499,60.566,47.075,472.500,44.575
54,54,1.800,638.965,514.538,60.280,48.541,297,1,642,499,60.566,47.075,472.500,44.575
55,55,1.833,638.890,514.706,60.273,48.557,301,1,642,499,60.566,47.075,472.500,44.575
56,56,1.867,638.935,514.571,60.277,48.544,303,1,642,499,60.566,47.075,472.500,44.575
57,57,1.900,639.005,514.461,60.283,48.534,300,1,642,499,60.566,47.075,472.500,44.575
58,58,1.933,638.903,514.734,60.274,48.560,307,1,642,499,60.566,47.075,472.500,44.575
59,59,1.967,638.903,514.734,60.274,48.560,307,1,642,499,60.566,47.075,472.500,44.575
60,60,2.000,638.962,514.747,60.279,48.561,302,1,642,499,60.566,47.075,472.500,44.575
61,61,2.033,639.042,514.628,60.287,48.550,306,1,642,499,60.566,47.075,472.500,44.575
62,62,2.067,639.039,514.580,60.287,48.545,309,1,642,499,60.566,47.075,472.500,44.575
63,63,2.100,639.060,514.624,60.289,48.549,307,1,642,499,60.566,47.075,472.500,44.575
64,64,2.133,639.060,514.624,60.289,48.549,307,1,642,499,60.566,47.075,472.500,44.575
65,65,2.167,639.139,514.580,60.296,48.545,309,1,642,499,60.566,47.075,472.500,44.575
66,66,2.200,639.139,514.580,60.296,48.545,309,1,642,499,60.566,47.075,472.500,44.575
67,67,2.233,639.139,514.580,60.296,48.545,309,1,642,499,60.566,47.075,472.500,44.575
68,68,2.267,639.139,514.580,60.296,48.545,309,1,642,499,60.566,47.075,472.500,44.575
69,69,2.300,638.968,514.869,60.280,48.573,307,1,642,499,60.566,47.075,472.500,44.575
70,70,2.333,639.042,514.815,60.287,48.567,310,1,642,499,60.566,47.075,472.500,44.575
71,71,2.367,639.034,514.820,60.286,48.568,314,1,642,499,60.566,47.075,472.500,44.575
72,72,2.400,639.109,514.747,60.293,48.561,307,1,642,499,60.566,47.075,472.500,44.575
73,73,2.433,639.047,514.806,60.287,48.567,310,1,642,499,60.566,47.075,472.500,44.575
74,74,2.467,639.025,514.872,60.285,48.573,314,1,642,499,60.566,47.075,472.500,44.575
75,75,2.500,639.024,514.812,60.285,48.567,313,1,642,499,60.566,47.075,472.500,44.575
76,76,2.533,639.070,514.774,60.290,48.564,314,1,642,499,60.566,47.075,472.500,44.575
77,77,2.567,639.073,514.787,60.290,48.565,314,1,642,499,60.566,47.075,472.500,44.575
78,78,2.600,639.136,514.708,60.296,48.557,309,1,642,499,60.566,47.075,472.500,44.575
79,79,2.633,639.054,514.876,60.288,48.573,316,1,642,499,60.566,47.075,472.500,44.575
80,80,2.667,639.178,514.600,60.300,48.547,320,1,642,499,60.566,47.075,472.500,44.575
81,81,2.700,639.192,514.646,60.301,48.551,316,1,642,499,60.566,47.075,472.500,44.575
82,82,2.733,639.140,514.658,60.296,48.553,317,1,642,499,60.566,47.075,472.500,44.575
83,83,2.767,639.124,514.757,60.295,48.562,321,1,642,499,60.566,47.075,472.500,44.575
84,84,2.800,639.166,514.563,60.299,48.544,316,1,642,499,60.566,47.075,472.500,44.575
85,85,2.833,639.031,514.802,60.286,48.566,320,1,642,499,60.566,47.075,472.500,44.575
86,86,2.867,638.977,514.848,60.281,48.571,323,1,642,499,60.566,47.075,472.500,44.575
87,87,2.900,639.097,514.562,60.292,48.544,313,1,642,499,60.566,47.075,472.500,44.575
88,88,2.933,638.999,514.643,60.283,48.551,313,1,642,499,60.566,47.075,472.500,44.575
89,89,2.967,638.934,514.667,60.277,48.554,314,1,642,499,60.566,47.075,472.500,44.575
90,90,3.000,639.074,514.329,60.290,48.522,304,1,642,499,60.566,47.075,472.500,44.575
91,91,3.033,638.934,514.534,60.277,48.541,309,1,642,499,60.566,47.075,472.500,44.575
92,92,3.067,638.953,514.403,60.279,48.529,307,1,642,499,60.566,47.075,472.500,44.575
93,93,3.100,639.003,514.302,60.283,48.519,301,1,642,499,60.566,47.075,472.500,44.575
94,94,3.133,638.974,514.288,60.281,48.518,298,1,642,499,60.566,47.075,472.500,44.575
95,95,3.167,638.824,514.514,60.266,48.539,305,1,642,499,60.566,47.075,472.500,44.575
96,96,3.200,638.947,514.149,60.278,48.505,297,1,642,499,60.566,47.075,472.500,44.575
97,97,3.233,638.721,514.408,60.257,48.529,302,1,642,499,60.566,47.075,472.500,44.575
98,98,3.267,638.729,514.325,60.257,48.521,307,1,642,499,60.566,47.075,472.500,44.575
99,99,3.300,638.666,514.244,60.252,48.514,302,1,642,499,60.566,47.075,472.500,44.575
100,100,3.333,638.478,514.320,60.234,48.521,308,1,642,499,60.566,47.075,472.500,44.575
101,101,3.367,638.491,514.198,60.235,48.509,305,1,642,499,60.566,47.075,472.500,44.575
102,102,3.400,638.453,514.113,60.231,48.501,306,1,642,499,60.566,47.075,472.500,44.575
103,103,3.433,638.314,514.109,60.218,48.501,309,1,642,499,60.566,47.075,472.500,44.575
104,104,3.467,638.483,513.847,60.234,48.476,319,1,642,499,60.566,47.075,472.500,44.575
105,105,3.500,638.503,513.698,60.236,48.462,312,1,642,499,60.566,47.075,472.500,44.575
