 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,645.652,535.451,60.911,50.514,368,1,624,487,58.868,45.943,467.500,44.104
2,2,0.067,645.649,535.241,60.910,50.494,370,1,624,487,58.868,45.943,467.500,44.104
3,3,0.100,645.582,534.931,60.904,50.465,385,1,624,487,58.868,45.943,467.500,44.104
4,4,0.133,645.520,534.490,60.898,50.424,396,1,624,487,58.868,45.943,467.500,44.104
5,5,0.167,645.243,533.779,60.872,50.357,402,1,624,487,58.868,45.943,467.500,44.104
6,6,0.200,645.113,533.418,60.860,50.322,407,1,624,487,58.868,45.943,467.500,44.104
7,7,0.233,645.105,533.450,60.859,50.326,398,1,624,487,58.868,45.943,467.500,44.104
8,8,0.267,645.063,533.482,60.855,50.328,400,1,624,487,58.868,45.943,467.500,44.104
9,9,0.300,645.063,533.483,60.855,50.329,400,1,624,487,58.868,45.943,467.500,44.104
10,10,0.333,645.007,533.381,60.850,50.319,400,1,624,487,58.868,45.943,467.500,44.104
11,11,0.367,645.141,533.730,60.862,50.352,406,1,624,487,58.868,45.943,467.500,44.104
12,12,0.400,645.146,533.745,60.863,50.353,406,1,624,487,58.868,45.943,467.500,44.104
13,13,0.433,645.056,533.593,60.854,50.339,402,1,624,487,58.868,45.943,467.500,44.104
14,14,0.467,645.076,533.512,60.856,50.331,399,1,624,487,58.868,45.943,467.500,44.104
15,15,0.500,644.965,533.474,60.846,50.328,407,1,624,487,58.868,45.943,467.500,44.104
16,16,0.533,644.878,533.334,60.838,50.315,413,1,624,487,58.868,45.943,467.500,44.104
17,17,0.567,644.932,533.461,60.843,50.326,408,1,624,487,58.868,45.943,467.500,44.104
18,18,0.600,644.851,533.451,60.835,50.326,411,1,624,487,58.868,45.943,467.500,44.104
19,19,0.633,644.843,533.319,60.834,50.313,408,1,624,487,58.868,45.943,467.500,44.104
20,20,0.667,645.012,533.519,60.850,50.332,401,1,624,487,58.868,45.943,467.500,44.104
21,21,0.700,644.926,533.618,60.842,50.341,406,1,624,487,58.868,45.943,467.500,44.104
22,22,0.733,644.852,533.475,60.835,50.328,410,1,624,487,58.868,45.943,467.500,44.104
23,23,0.767,644.803,533.446,60.830,50.325,413,1,624,487,58.868,45.943,467.500,44.104
24,24,0.800,644.849,533.520,60.835,50.332,412,1,624,487,58.868,45.943,467.500,44.104
25,25,0.833,644.916,533.548,60.841,50.335,410,1,624,487,58.868,45.943,467.500,44.104
26,26,0.867,645.014,533.495,60.850,50.330,410,1,624,487,58.868,45.943,467.500,44.104
27,27,0.900,644.894,533.374,60.839,50.318,417,1,624,487,58.868,45.943,467.500,44.104
28,28,0.933,644.967,533.481,60.846,50.328,409,1,624,487,58.868,45.943,467.500,44.104
29,29,0.967,644.975,533.483,60.847,50.329,408,1,624,487,58.868,45.943,467.500,44.104
30,30,1.000,644.972,533.450,60.846,50.325,410,1,624,487,58.868,45.943,467.500,44.104
31,31,1.033,645.000,533.473,60.849,50.328,408,1,624,487,58.868,45.943,467.500,44.104
32,32,1.067,645.020,533.506,60.851,50.331,408,1,624,487,58.868,45.943,467.500,44.104
33,33,1.100,644.975,533.531,60.847,50.333,408,1,624,487,58.868,45.943,467.500,44.104
34,34,1.133,644.925,533.455,60.842,50.326,406,1,624,487,58.868,45.943,467.500,44.104
35,35,1.167,644.923,533.452,60.842,50.326,406,1,624,487,58.868,45.943,467.500,44.104
36,36,1.200,645.010,533.643,60.850,50.344,418,1,624,487,58.868,45.943,467.500,44.104
37,37,1.233,644.974,533.570,60.847,50.337,418,1,624,487,58.868,45.943,467.500,44.104
38,38,1.267,644.910,533.289,60.841,50.310,411,1,624,487,58.868,45.943,467.500,44.104
39,39,1.300,644.938,533.279,60.843,50.309,416,1,624,487,58.868,45.943,467.500,44.104
40,40,1.333,645.013,533.436,60.850,50.324,405,1,624,487,58.868,45.943,467.500,44.104
41,41,1.367,645.000,533.421,60.849,50.323,404,1,624,487,58.868,45.943,467.500,44.104
42,42,1.400,644.968,533.317,60.846,50.313,411,1,624,487,58.868,45.943,467.500,44.104
43,43,1.433,644.980,533.294,60.847,50.311,407,1,624,487,58.868,45.943,467.500,44.104
44,44,1.467,645.015,533.366,60.850,50.318,399,1,624,487,58.868,45.943,467.500,44.104
45,45,1.500,645.080,533.277,60.857,50.309,408,1,624,487,58.868,45.943,467.500,44.104
46,46,1.533,645.038,533.209,60.853,50.303,405,1,624,487,58.868,45.943,467.500,44.104
47,47,1.567,645.029,533.211,60.852,50.303,404,1,624,487,58.868,45.943,467.500,44.104
48,48,1.600,645.019,533.134,60.851,50.296,405,1,624,487,58.868,45.943,467.500,44.104
49,49,1.633,645.026,533.126,60.852,50.295,404,1,624,487,58.868,45.943,467.500,44.104
50,50,1.667,645.047,533.164,60.853,50.298,406,1,624,487,58.868,45.943,467.500,44.104
51,51,1.700,645.134,533.346,60.862,50.316,410,1,624,487,58.868,45.943,467.500,44.104
52,52,1.733,645.091,533.209,60.858,50.303,402,1,624,487,58.868,45.943,467.500,44.104
53,53,1.767,645.121,533.125,60.860,50.295,403,1,624,487,58.868,45.943,467.500,44.104
54,54,1.800,645.041,533.086,60.853,50.291,411,1,624,487,58.868,45.943,467.500,44.104
55,55,1.833,645.171,533.100,60.865,50.292,403,1,624,487,58.868,45.943,467.500,44.104
56,56,1.867,645.178,533.134,60.866,50.296,402,1,624,487,58.868,45.943,467.500,44.104
57,57,1.900,645.099,533.111,60.858,50.294,408,1,624,487,58.868,45.943,467.500,44.104
58,58,1.933,645.209,533.176,60.869,50.300,404,1,624,487,58.868,45.943,467.500,44.104
59,59,1.967,645.154,533.140,60.864,50.296,402,1,624,487,58.868,45.943,467.500,44.104
60,60,2.000,645.221,533.231,60.870,50.305,410,1,624,487,58.868,45.943,467.500,44.104
61,61,2.033,645.259,533.239,60.873,50.306,394,1,624,487,58.868,45.943,467.500,44.104
62,62,2.067,645.225,533.277,60.870,50.309,394,1,624,487,58.868,45.943,467.500,44.104
63,63,2.100,645.213,533.276,60.869,50.309,398,1,624,487,58.868,45.943,467.500,44.104
64,64,2.133,645.273,533.283,60.875,50.310,393,1,624,487,58.868,45.943,467.500,44.104
65,65,2.167,645.273,533.283,60.875,50.310,393,1,624,487,58.868,45.943,467.500,44.104
66,66,2.200,645.272,533.202,60.875,50.302,396,1,624,487,58.868,45.943,467.500,44.104
67,67,2.233,645.265,533.192,60.874,50.301,396,1,624,487,58.868,45.943,467.500,44.104
68,68,2.267,645.275,533.268,60.875,50.308,393,1,624,487,58.868,45.943,467.500,44.104
69,69,2.300,645.338,533.229,60.881,50.305,399,1,624,487,58.868,45.943,467.500,44.104
70,70,2.333,645.299,533.166,60.877,50.299,396,1,624,487,58.868,45.943,467.500,44.104
71,71,2.367,645.298,533.166,60.877,50.299,396,1,624,487,58.868,45.943,467.500,44.104
72,72,2.400,645.332,533.179,60.880,50.300,399,1,624,487,58.868,45.943,467.500,44.104
73,73,2.433,645.280,533.073,60.875,50.290,395,1,624,487,58.868,45.943,467.500,44.104
74,74,2.467,645.280,533.073,60.875,50.290,395,1,624,487,58.868,45.943,467.500,44.104
75,75,2.500,645.287,533.155,60.876,50.298,398,1,624,487,58.868,45.943,467.500,44.104
76,76,2.533,645.318,533.099,60.879,50.292,395,1,624,487,58.868,45.943,467.500,44.104
77,77,2.567,645.316,533.098,60.879,50.292,395,1,624,487,58.868,45.943,467.500,44.104
78,78,2.600,645.300,533.217,60.877,50.304,400,1,624,487,58.868,45.943,467.500,44.104
79,79,2.633,645.309,533.209,60.878,50.303,401,1,624,487,58.868,45.943,467.500,44.104
80,80,2.667,645.309,533.209,60.878,50.303,401,1,624,487,58.868,45.943,467.500,44.104
81,81,2.700,645.305,533.193,60.878,50.301,401,1,624,487,58.868,45.943,467.500,44.104
82,82,2.733,645.372,533.233,60.884,50.305,397,1,624,487,58.868,45.943,467.500,44.104
83,83,2.767,645.363,533.214,60.883,50.303,397,1,624,487,58.868,45.943,467.500,44.104
84,84,2.800,645.277,533.022,60.875,50.285,407,1,624,487,58.868,45.943,467.500,44.104
85,85,2.833,645.259,532.948,60.874,50.278,402,1,624,487,58.868,45.943,467.500,44.104
86,86,2.867,645.259,532.949,60.873,50.278,402,1,624,487,58.868,45.943,467.500,44.104
87,87,2.900,645.259,532.950,60.873,50.278,402,1,624,487,58.868,45.943,467.500,44.104
88,88,2.933,645.259,532.950,60.873,50.278,402,1,624,487,58.868,45.943,467.500,44.104
89,89,2.967,645.258,532.935,60.873,50.277,402,1,624,487,58.868,45.943,467.500,44.104
90,90,3.000,645.302,532.918,60.878,50.275,400,1,624,487,58.868,45.943,467.500,44.104
91,91,3.033,645.317,532.899,60.879,50.274,394,1,624,487,58.868,45.943,467.500,44.104
92,92,3.067,645.302,532.859,60.878,50.270,393,1,624,487,58.868,45.943,467.500,44.104
93,93,3.100,645.323,532.980,60.879,50.281,406,1,624,487,58.868,45.943,467.500,44.104
94,94,3.133,645.366,532.962,60.884,50.279,402,1,624,487,58.868,45.943,467.500,44.104
95,95,3.167,645.352,532.962,60.882,50.279,401,1,624,487,58.868,45.943,467.500,44.104
96,96,3.200,645.336,532.977,60.881,50.281,402,1,624,487,58.868,45.943,467.500,44.104
97,97,3.233,645.356,532.980,60.883,50.281,401,1,624,487,58.868,45.943,467.500,44.104
98,98,3.267,645.354,532.994,60.882,50.282,399,1,624,487,58.868,45.943,467.500,44.104
99,99,3.300,645.309,532.985,60.878,50.282,405,1,624,487,58.868,45.943,467.500,44.104
100,100,3.333,645.472,533.053,60.894,50.288,390,1,624,487,58.868,45.943,467.500,44.104
101,101,3.367,645.411,533.055,60.888,50.288,394,1,624,487,58.868,45.943,467.500,44.104
102,102,3.400,645.348,532.867,60.882,50.270,403,1,624,487,58.868,45.943,467.500,44.104
103,103,3.433,645.467,533.036,60.893,50.286,389,1,624,487,58.868,45.943,467.500,44.104
104,104,3.467,645.465,533.033,60.893,50.286,389,1,624,487,58.868,45.943,467.500,44.104
105,105,3.500,645.327,532.761,60.880,50.260,392,1,624,487,58.868,45.943,467.500,44.104
106,106,3.533,645.350,532.738,60.882,50.258,383,1,624,487,58.868,45.943,467.500,44.104
107,107,3.567,645.350,532.738,60.882,50.258,383,1,624,487,58.868,45.943,467.500,44.104
108,108,3.600,645.409,532.768,60.888,50.261,393,1,624,487,58.868,45.943,467.500,44.104
109,109,3.633,645.466,532.857,60.893,50.270,389,1,624,487,58.868,45.943,467.500,44.104
110,110,3.667,645.417,532.796,60.888,50.264,393,1,624,487,58.868,45.943,467.500,44.104
111,111,3.700,645.371,532.771,60.884,50.261,396,1,624,487,58.868,45.943,467.500,44.104
112,112,3.733,645.379,532.754,60.885,50.260,392,1,624,487,58.868,45.943,467.500,44.104
113,113,3.767,645.378,532.755,60.885,50.260,392,1,624,487,58.868,45.943,467.500,44.104
114,114,3.800,645.414,532.892,60.888,50.273,402,1,624,487,58.868,45.943,467.500,44.104
115,115,3.833,645.479,532.743,60.894,50.259,388,1,624,487,58.868,45.943,467.500,44.104
116,116,3.867,645.478,532.742,60.894,50.259,388,1,624,487,58.868,45.943,467.500,44.104
117,117,3.900,645.424,532.622,60.889,50.247,393,1,624,487,58.868,45.943,467.500,44.104
118,118,3.933,645.465,532.715,60.893,50.256,390,1,624,487,58.868,45.943,467.500,44.104
119,119,3.967,645.482,532.803,60.895,50.264,393,1,624,487,58.868,45.943,467.500,44.104
120,120,4.000,645.406,532.623,60.887,50.247,401,1,624,487,58.868,45.943,467.500,44.104
121,121,4.033,645.556,532.812,60.902,50.265,393,1,624,487,58.868,45.943,467.500,44.104
122,122,4.067,645.557,532.827,60.902,50.267,395,1,624,487,58.868,45.943,467.500,44.104
123,123,4.100,645.550,532.796,60.901,50.264,403,1,624,487,58.868,45.943,467.500,44.104
124,124,4.133,645.615,532.891,60.907,50.273,396,1,624,487,58.868,45.943,467.500,44.104
125,125,4.167,645.602,532.876,60.906,50.271,395,1,624,487,58.868,45.943,467.500,44.104
126,126,4.200,645.639,532.928,60.909,50.276,396,1,624,487,58.868,45.943,467.500,44.104
127,127,4.233,645.639,532.928,60.909,50.276,396,1,624,487,58.868,45.943,467.500,44.104
128,128,4.267,645.639,532.928,60.909,50.276,396,1,624,487,58.868,45.943,467.500,44.104
129,129,4.300,645.657,532.899,60.911,50.273,395,1,624,487,58.868,45.943,467.500,44.104
130,130,4.333,645.610,532.771,60.907,50.261,390,1,624,487,58.868,45.943,467.500,44.104
131,131,4.367,645.610,532.771,60.907,50.261,390,1,624,487,58.868,45.943,467.500,44.104
132,132,4.400,645.629,532.643,60.908,50.249,399,1,624,487,58.868,45.943,467.500,44.104
133,133,4.433,645.628,532.714,60.908,50.256,389,1,624,487,58.868,45.943,467.500,44.104
134,134,4.467,645.597,532.705,60.905,50.255,391,1,624,487,58.868,45.943,467.500,44.104
135,135,4.500,645.597,532.691,60.905,50.254,392,1,624,487,58.868,45.943,467.500,44.104
136,136,4.533,645.612,532.725,60.907,50.257,391,1,624,487,58.868,45.943,467.500,44.104
