 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,592.989,512.249,55.942,48.325,250,1,607,493,57.264,46.509,473,44.623
2,2,0.067,593.031,512.207,55.946,48.321,248,1,607,493,57.264,46.509,473,44.623
3,3,0.100,593.031,512.207,55.946,48.321,248,1,607,493,57.264,46.509,473,44.623
4,4,0.133,592.328,511.650,55.880,48.269,249,1,607,493,57.264,46.509,473,44.623
5,5,0.167,592.738,511.289,55.919,48.235,251,1,607,493,57.264,46.509,473,44.623
6,6,0.200,593.120,511.110,55.955,48.218,264,1,607,493,57.264,46.509,473,44.623
7,7,0.233,592.984,510.809,55.942,48.189,267,1,607,493,57.264,46.509,473,44.623
8,8,0.267,593.013,510.637,55.945,48.173,265,1,607,493,57.264,46.509,473,44.623
9,9,0.300,592.786,510.412,55.923,48.152,262,1,607,493,57.264,46.509,473,44.623
10,10,0.333,592.621,510.254,55.908,48.137,261,1,607,493,57.264,46.509,473,44.623
11,11,0.367,592.539,510.203,55.900,48.132,259,1,607,493,57.264,46.509,473,44.623
12,12,0.400,592.634,509.803,55.909,48.095,261,1,607,493,57.264,46.509,473,44.623
13,13,0.433,592.608,509.671,55.906,48.082,267,1,607,493,57.264,46.509,473,44.623
14,14,0.467,592.576,509.212,55.903,48.039,261,1,607,493,57.264,46.509,473,44.623
15,15,0.500,592.615,508.826,55.907,48.002,261,1,607,493,57.264,46.509,473,44.623
16,16,0.533,592.908,508.643,55.935,47.985,267,1,607,493,57.264,46.509,473,44.623
17,17,0.567,592.836,508.528,55.928,47.974,255,1,607,493,57.264,46.509,473,44.623
18,18,0.600,592.559,508.322,55.902,47.955,265,1,607,493,57.264,46.509,473,44.623
19,19,0.633,592.795,508.198,55.924,47.943,273,1,607,493,57.264,46.509,473,44.623
20,20,0.667,592.974,507.923,55.941,47.917,263,1,607,493,57.264,46.509,473,44.623
21,21,0.700,592.733,507.942,55.918,47.919,265,1,607,493,57.264,46.509,473,44.623
22,22,0.733,592.829,507.990,55.927,47.924,268,1,607,493,57.264,46.509,473,44.623
23,23,0.767,592.826,507.926,55.927,47.918,261,1,607,493,57.264,46.509,473,44.623
24,24,0.800,592.806,507.791,55.925,47.905,284,1,607,493,57.264,46.509,473,44.623
25,25,0.833,592.806,507.791,55.925,47.905,284,1,607,493,57.264,46.509,473,44.623
26,26,0.867,592.589,507.722,55.905,47.898,270,1,607,493,57.264,46.509,473,44.623
27,27,0.900,592.722,507.780,55.917,47.904,269,1,607,493,57.264,46.509,473,44.623
28,28,0.933,592.612,507.794,55.907,47.905,267,1,607,493,57.264,46.509,473,44.623
29,29,0.967,592.556,507.550,55.902,47.882,271,1,607,493,57.264,46.509,473,44.623
30,30,1.000,592.747,507.669,55.920,47.893,277,1,607,493,57.264,46.509,473,44.623
31,31,1.033,592.667,507.642,55.912,47.891,276,1,607,493,57.264,46.509,473,44.623
32,32,1.067,592.634,507.636,55.909,47.890,274,1,607,493,57.264,46.509,473,44.623
33,33,1.100,592.683,507.656,55.913,47.892,277,1,607,493,57.264,46.509,473,44.623
34,34,1.133,592.669,507.637,55.912,47.890,275,1,607,493,57.264,46.509,473,44.623
35,35,1.167,592.704,507.610,55.915,47.888,275,1,607,493,57.264,46.509,473,44.623
36,36,1.200,592.656,507.564,55.911,47.883,277,1,607,493,57.264,46.509,473,44.623
37,37,1.233,592.664,507.533,55.912,47.880,277,1,607,493,57.264,46.509,473,44.623
38,38,1.267,592.397,507.407,55.886,47.869,284,1,607,493,57.264,46.509,473,44.623
39,39,1.300,592.262,507.295,55.874,47.858,288,1,607,493,57.264,46.509,473,44.623
40,40,1.333,592.289,507.323,55.876,47.861,287,1,607,493,57.264,46.509,473,44.623
41,41,1.367,592.267,507.422,55.874,47.870,278,1,607,493,57.264,46.509,473,44.623
42,42,1.400,592.317,507.504,55.879,47.878,284,1,607,493,57.264,46.509,473,44.623
43,43,1.433,592.271,507.457,55.875,47.873,282,1,607,493,57.264,46.509,473,44.623
44,44,1.467,592.318,507.484,55.879,47.876,280,1,607,493,57.264,46.509,473,44.623
45,45,1.500,592.109,507.403,55.859,47.868,286,1,607,493,57.264,46.509,473,44.623
46,46,1.533,592.134,507.431,55.862,47.871,285,1,607,493,57.264,46.509,473,44.623
47,47,1.567,592.142,507.505,55.862,47.878,280,1,607,493,57.264,46.509,473,44.623
48,48,1.600,591.973,507.339,55.846,47.862,285,1,607,493,57.264,46.509,473,44.623
49,49,1.633,591.955,507.305,55.845,47.859,284,1,607,493,57.264,46.509,473,44.623
50,50,1.667,591.860,507.199,55.836,47.849,285,1,607,493,57.264,46.509,473,44.623
51,51,1.700,591.615,507.095,55.813,47.839,292,1,607,493,57.264,46.509,473,44.623
52,52,1.733,591.536,507.078,55.805,47.838,289,1,607,493,57.264,46.509,473,44.623
53,53,1.767,591.553,507.030,55.807,47.833,288,1,607,493,57.264,46.509,473,44.623
54,54,1.800,591.433,506.890,55.796,47.820,296,1,607,493,57.264,46.509,473,44.623
55,55,1.833,591.551,506.954,55.807,47.826,287,1,607,493,57.264,46.509,473,44.623
56,56,1.867,591.565,506.949,55.808,47.825,288,1,607,493,57.264,46.509,473,44.623
57,57,1.900,591.132,506.645,55.767,47.797,303,1,607,493,57.264,46.509,473,44.623
58,58,1.933,591.104,506.579,55.765,47.791,297,1,607,493,57.264,46.509,473,44.623
59,59,1.967,591.216,506.684,55.775,47.800,293,1,607,493,57.264,46.509,473,44.623
60,60,2.000,591.017,506.588,55.756,47.791,302,1,607,493,57.264,46.509,473,44.623
61,61,2.033,591.396,506.740,55.792,47.806,289,1,607,493,57.264,46.509,473,44.623
62,62,2.067,591.331,506.645,55.786,47.797,287,1,607,493,57.264,46.509,473,44.623
63,63,2.100,591.235,506.487,55.777,47.782,285,1,607,493,57.264,46.509,473,44.623
64,64,2.133,591.235,506.487,55.777,47.782,285,1,607,493,57.264,46.509,473,44.623
65,65,2.167,591.235,506.487,55.777,47.782,285,1,607,493,57.264,46.509,473,44.623
66,66,2.200,590.974,506.386,55.752,47.772,296,1,607,493,57.264,46.509,473,44.623
67,67,2.233,590.924,506.381,55.748,47.772,295,1,607,493,57.264,46.509,473,44.623
68,68,2.267,590.962,506.374,55.751,47.771,294,1,607,493,57.264,46.509,473,44.623
69,69,2.300,590.877,506.355,55.743,47.769,296,1,607,493,57.264,46.509,473,44.623
70,70,2.333,590.955,506.373,55.750,47.771,294,1,607,493,57.264,46.509,473,44.623
71,71,2.367,590.937,506.480,55.749,47.781,293,1,607,493,57.264,46.509,473,44.623
72,72,2.400,590.968,506.524,55.752,47.785,295,1,607,493,57.264,46.509,473,44.623
73,73,2.433,591.194,506.580,55.773,47.791,299,1,607,493,57.264,46.509,473,44.623
74,74,2.467,591.225,506.602,55.776,47.793,293,1,607,493,57.264,46.509,473,44.623
75,75,2.500,591.096,506.399,55.764,47.773,302,1,607,493,57.264,46.509,473,44.623
76,76,2.533,591.062,506.335,55.761,47.767,302,1,607,493,57.264,46.509,473,44.623
77,77,2.567,590.974,506.321,55.752,47.766,302,1,607,493,57.264,46.509,473,44.623
78,78,2.600,590.828,506.185,55.738,47.753,306,1,607,493,57.264,46.509,473,44.623
79,79,2.633,590.861,506.219,55.742,47.756,304,1,607,493,57.264,46.509,473,44.623
80,80,2.667,590.938,506.298,55.749,47.764,301,1,607,493,57.264,46.509,473,44.623
81,81,2.700,590.834,506.186,55.739,47.753,305,1,607,493,57.264,46.509,473,44.623
82,82,2.733,590.878,506.193,55.743,47.754,302,1,607,493,57.264,46.509,473,44.623
83,83,2.767,590.878,506.193,55.743,47.754,302,1,607,493,57.264,46.509,473,44.623
84,84,2.800,590.849,506.270,55.740,47.761,310,1,607,493,57.264,46.509,473,44.623
85,85,2.833,591.070,506.213,55.761,47.756,301,1,607,493,57.264,46.509,473,44.623
86,86,2.867,591.011,506.272,55.756,47.762,301,1,607,493,57.264,46.509,473,44.623
87,87,2.900,590.836,506.064,55.739,47.742,307,1,607,493,57.264,46.509,473,44.623
88,88,2.933,590.726,506.023,55.729,47.738,304,1,607,493,57.264,46.509,473,44.623
89,89,2.967,590.821,505.958,55.738,47.732,308,1,607,493,57.264,46.509,473,44.623
90,90,3.000,590.770,505.908,55.733,47.727,312,1,607,493,57.264,46.509,473,44.623
91,91,3.033,590.943,506.038,55.749,47.739,305,1,607,493,57.264,46.509,473,44.623
92,92,3.067,590.950,506.040,55.750,47.740,305,1,607,493,57.264,46.509,473,44.623
93,93,3.100,590.783,505.871,55.734,47.724,310,1,607,493,57.264,46.509,473,44.623
94,94,3.133,590.752,505.935,55.731,47.730,306,1,607,493,57.264,46.509,473,44.623
95,95,3.167,590.677,505.875,55.724,47.724,309,1,607,493,57.264,46.509,473,44.623
96,96,3.200,590.587,505.821,55.716,47.719,310,1,607,493,57.264,46.509,473,44.623
97,97,3.233,590.518,505.799,55.709,47.717,306,1,607,493,57.264,46.509,473,44.623
98,98,3.267,590.590,505.782,55.716,47.715,307,1,607,493,57.264,46.509,473,44.623
99,99,3.300,590.606,505.788,55.718,47.716,311,1,607,493,57.264,46.509,473,44.623
100,100,3.333,590.647,505.754,55.721,47.713,311,1,607,493,57.264,46.509,473,44.623
101,101,3.367,590.713,505.827,55.728,47.720,309,1,607,493,57.264,46.509,473,44.623
102,102,3.400,590.575,505.783,55.715,47.715,308,1,607,493,57.264,46.509,473,44.623
103,103,3.433,590.467,505.634,55.704,47.701,306,1,607,493,57.264,46.509,473,44.623
104,104,3.467,590.468,505.682,55.704,47.706,307,1,607,493,57.264,46.509,473,44.623
105,105,3.500,590.499,505.728,55.707,47.710,311,1,607,493,57.264,46.509,473,44.623
106,106,3.533,590.429,505.582,55.701,47.696,306,1,607,493,57.264,46.509,473,44.623
107,107,3.567,590.385,505.556,55.697,47.694,307,1,607,493,57.264,46.509,473,44.623
108,108,3.600,590.214,505.499,55.681,47.689,314,1,607,493,57.264,46.509,473,44.623
109,109,3.633,590.341,505.531,55.693,47.692,312,1,607,493,57.264,46.509,473,44.623
110,110,3.667,590.339,505.501,55.692,47.689,311,1,607,493,57.264,46.509,473,44.623
111,111,3.700,590.527,505.665,55.710,47.704,315,1,607,493,57.264,46.509,473,44.623
112,112,3.733,590.580,505.550,55.715,47.693,312,1,607,493,57.264,46.509,473,44.623
113,113,3.767,590.544,505.549,55.712,47.693,311,1,607,493,57.264,46.509,473,44.623
114,114,3.800,590.531,505.563,55.710,47.695,312,1,607,493,57.264,46.509,473,44.623
115,115,3.833,590.425,505.470,55.700,47.686,308,1,607,493,57.264,46.509,473,44.623
116,116,3.867,590.520,505.529,55.709,47.691,311,1,607,493,57.264,46.509,473,44.623
