 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,1011.760,285.100,96.358,27.152,205,1,583,484,55.524,46.095,473.500,45.095
2,2,0.067,NaN,NaN,NaN,NaN,NaN,0,583,484,55.524,46.095,473.500,45.095
3,3,0.100,NaN,NaN,NaN,NaN,NaN,0,583,484,55.524,46.095,473.500,45.095
4,4,0.133,NaN,NaN,NaN,NaN,NaN,0,583,484,55.524,46.095,473.500,45.095
5,5,0.167,NaN,NaN,NaN,NaN,NaN,0,583,484,55.524,46.095,473.500,45.095
6,6,0.200,595.121,491.571,56.678,46.816,194,1,583,484,55.524,46.095,473.500,45.095
7,7,0.233,594.676,491.414,56.636,46.801,211,1,583,484,55.524,46.095,473.500,45.095
8,8,0.267,594.505,491.461,56.619,46.806,219,1,583,484,55.524,46.095,473.500,45.095
9,9,0.300,594.552,492.167,56.624,46.873,225,1,583,484,55.524,46.095,473.500,45.095
10,10,0.333,594.572,492.324,56.626,46.888,234,1,583,484,55.524,46.095,473.500,45.095
11,11,0.367,594.560,492.382,56.625,46.894,233,1,583,484,55.524,46.095,473.500,45.095
12,12,0.400,594.370,492.452,56.607,46.900,229,1,583,484,55.524,46.095,473.500,45.095
13,13,0.433,594.470,492.394,56.616,46.895,232,1,583,484,55.524,46.095,473.500,45.095
14,14,0.467,594.470,492.394,56.616,46.895,232,1,583,484,55.524,46.095,473.500,45.095
15,15,0.500,594.431,492.616,56.612,46.916,238,1,583,484,55.524,46.095,473.500,45.095
16,16,0.533,594.401,492.660,56.610,46.920,238,1,583,484,55.524,46.095,473.500,45.095
17,17,0.567,594.470,492.591,56.616,46.913,245,1,583,484,55.524,46.095,473.500,45.095
18,18,0.600,594.369,492.855,56.607,46.939,239,1,583,484,55.524,46.095,473.500,45.095
19,19,0.633,594.293,492.888,56.599,46.942,243,1,583,484,55.524,46.095,473.500,45.095
20,20,0.667,594.332,492.997,56.603,46.952,244,1,583,484,55.524,46.095,473.500,45.095
21,21,0.700,594.419,492.869,56.611,46.940,240,1,583,484,55.524,46.095,473.500,45.095
22,22,0.733,594.413,493.024,56.611,46.955,248,1,583,484,55.524,46.095,473.500,45.095
23,23,0.767,594.398,493.113,56.609,46.963,248,1,583,484,55.524,46.095,473.500,45.095
24,24,0.800,594.364,493.126,56.606,46.964,247,1,583,484,55.524,46.095,473.500,45.095
25,25,0.833,594.231,493.100,56.593,46.962,244,1,583,484,55.524,46.095,473.500,45.095
26,26,0.867,594.194,493.162,56.590,46.968,245,1,583,484,55.524,46.095,473.500,45.095
27,27,0.900,594.227,493.154,56.593,46.967,243,1,583,484,55.524,46.095,473.500,45.095
28,28,0.933,594.263,493.152,56.597,46.967,246,1,583,484,55.524,46.095,473.500,45.095
29,29,0.967,594.352,493.085,56.605,46.960,251,1,583,484,55.524,46.095,473.500,45.095
30,30,1.000,594.343,492.813,56.604,46.935,253,1,583,484,55.524,46.095,473.500,45.095
31,31,1.033,594.397,493.131,56.609,46.965,253,1,583,484,55.524,46.095,473.500,45.095
32,32,1.067,594.407,492.958,56.610,46.948,257,1,583,484,55.524,46.095,473.500,45.095
33,33,1.100,594.538,492.570,56.623,46.911,268,1,583,484,55.524,46.095,473.500,45.095
34,34,1.133,594.514,492.947,56.620,46.947,275,1,583,484,55.524,46.095,473.500,45.095
35,35,1.167,594.570,492.843,56.626,46.937,272,1,583,484,55.524,46.095,473.500,45.095
36,36,1.200,594.586,492.841,56.627,46.937,270,1,583,484,55.524,46.095,473.500,45.095
37,37,1.233,594.491,493.047,56.618,46.957,264,1,583,484,55.524,46.095,473.500,45.095
38,38,1.267,594.440,493.329,56.613,46.984,272,1,583,484,55.524,46.095,473.500,45.095
39,39,1.300,594.471,493.420,56.616,46.992,268,1,583,484,55.524,46.095,473.500,45.095
40,40,1.333,594.488,493.381,56.618,46.989,270,1,583,484,55.524,46.095,473.500,45.095
41,41,1.367,594.520,493.363,56.621,46.987,273,1,583,484,55.524,46.095,473.500,45.095
42,42,1.400,594.585,493.328,56.627,46.984,269,1,583,484,55.524,46.095,473.500,45.095
43,43,1.433,594.583,493.322,56.627,46.983,269,1,583,484,55.524,46.095,473.500,45.095
44,44,1.467,594.574,493.305,56.626,46.981,270,1,583,484,55.524,46.095,473.500,45.095
45,45,1.500,594.480,493.343,56.617,46.985,277,1,583,484,55.524,46.095,473.500,45.095
46,46,1.533,594.483,493.413,56.617,46.992,271,1,583,484,55.524,46.095,473.500,45.095
47,47,1.567,594.545,493.127,56.623,46.964,273,1,583,484,55.524,46.095,473.500,45.095
48,48,1.600,594.369,493.249,56.607,46.976,287,1,583,484,55.524,46.095,473.500,45.095
49,49,1.633,594.551,493.546,56.624,47.004,293,1,583,484,55.524,46.095,473.500,45.095
50,50,1.667,594.602,493.779,56.629,47.027,307,1,583,484,55.524,46.095,473.500,45.095
51,51,1.700,594.612,493.834,56.630,47.032,309,1,583,484,55.524,46.095,473.500,45.095
52,52,1.733,594.642,493.761,56.633,47.025,310,1,583,484,55.524,46.095,473.500,45.095
53,53,1.767,594.625,493.874,56.631,47.036,308,1,583,484,55.524,46.095,473.500,45.095
54,54,1.800,594.639,494.232,56.632,47.070,318,1,583,484,55.524,46.095,473.500,45.095
55,55,1.833,594.642,494.323,56.633,47.078,321,1,583,484,55.524,46.095,473.500,45.095
56,56,1.867,594.668,494.467,56.635,47.092,325,1,583,484,55.524,46.095,473.500,45.095
57,57,1.900,594.647,494.513,56.633,47.096,328,1,583,484,55.524,46.095,473.500,45.095
58,58,1.933,594.628,494.215,56.631,47.068,323,1,583,484,55.524,46.095,473.500,45.095
59,59,1.967,594.651,494.194,56.633,47.066,323,1,583,484,55.524,46.095,473.500,45.095
60,60,2.000,594.659,494.594,56.634,47.104,333,1,583,484,55.524,46.095,473.500,45.095
61,61,2.033,594.700,494.169,56.638,47.064,314,1,583,484,55.524,46.095,473.500,45.095
62,62,2.067,594.710,494.399,56.639,47.086,321,1,583,484,55.524,46.095,473.500,45.095
63,63,2.100,594.670,494.355,56.635,47.081,323,1,583,484,55.524,46.095,473.500,45.095
64,64,2.133,594.670,494.355,56.635,47.081,323,1,583,484,55.524,46.095,473.500,45.095
65,65,2.167,594.670,494.351,56.635,47.081,323,1,583,484,55.524,46.095,473.500,45.095
66,66,2.200,594.659,494.204,56.634,47.067,321,1,583,484,55.524,46.095,473.500,45.095
67,67,2.233,594.640,494.038,56.632,47.051,317,1,583,484,55.524,46.095,473.500,45.095
68,68,2.267,594.583,494.266,56.627,47.073,318,1,583,484,55.524,46.095,473.500,45.095
69,69,2.300,594.670,494.225,56.635,47.069,313,1,583,484,55.524,46.095,473.500,45.095
70,70,2.333,594.603,494.260,56.629,47.072,316,1,583,484,55.524,46.095,473.500,45.095
71,71,2.367,594.580,494.042,56.627,47.052,315,1,583,484,55.524,46.095,473.500,45.095
72,72,2.400,594.404,493.971,56.610,47.045,319,1,583,484,55.524,46.095,473.500,45.095
73,73,2.433,594.490,494.078,56.618,47.055,317,1,583,484,55.524,46.095,473.500,45.095
74,74,2.467,594.631,493.899,56.632,47.038,311,1,583,484,55.524,46.095,473.500,45.095
75,75,2.500,594.621,493.852,56.631,47.034,309,1,583,484,55.524,46.095,473.500,45.095
76,76,2.533,594.530,493.642,56.622,47.014,313,1,583,484,55.524,46.095,473.500,45.095
77,77,2.567,594.539,493.636,56.623,47.013,314,1,583,484,55.524,46.095,473.500,45.095
78,78,2.600,594.528,493.612,56.622,47.011,317,1,583,484,55.524,46.095,473.500,45.095
79,79,2.633,594.491,493.589,56.618,47.008,319,1,583,484,55.524,46.095,473.500,45.095
80,80,2.667,594.468,493.627,56.616,47.012,319,1,583,484,55.524,46.095,473.500,45.095
81,81,2.700,594.507,494.065,56.620,47.054,321,1,583,484,55.524,46.095,473.500,45.095
82,82,2.733,594.472,494.078,56.616,47.055,322,1,583,484,55.524,46.095,473.500,45.095
83,83,2.767,594.387,494.004,56.608,47.048,324,1,583,484,55.524,46.095,473.500,45.095
84,84,2.800,594.416,494.127,56.611,47.060,328,1,583,484,55.524,46.095,473.500,45.095
85,85,2.833,594.491,494.218,56.618,47.068,329,1,583,484,55.524,46.095,473.500,45.095
86,86,2.867,594.520,494.239,56.621,47.070,329,1,583,484,55.524,46.095,473.500,45.095
87,87,2.900,594.781,494.317,56.646,47.078,329,1,583,484,55.524,46.095,473.500,45.095
88,88,2.933,594.687,494.399,56.637,47.086,328,1,583,484,55.524,46.095,473.500,45.095
