 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,NaN,NaN,NaN,NaN,NaN,0,575,480,54.762,45.714,472.500,45
2,2,0.067,NaN,NaN,NaN,NaN,NaN,0,575,480,54.762,45.714,472.500,45
3,3,0.100,NaN,NaN,NaN,NaN,NaN,0,575,480,54.762,45.714,472.500,45
4,4,0.133,NaN,NaN,NaN,NaN,NaN,0,575,480,54.762,45.714,472.500,45
5,5,0.167,571.315,500.560,54.411,47.672,276,1,575,480,54.762,45.714,472.500,45
6,6,0.200,570.752,500.699,54.357,47.686,304,1,575,480,54.762,45.714,472.500,45
7,7,0.233,570.932,500.521,54.374,47.669,307,1,575,480,54.762,45.714,472.500,45
8,8,0.267,570.766,500.526,54.359,47.669,306,1,575,480,54.762,45.714,472.500,45
9,9,0.300,570.759,500.566,54.358,47.673,316,1,575,480,54.762,45.714,472.500,45
10,10,0.333,570.919,500.567,54.373,47.673,321,1,575,480,54.762,45.714,472.500,45
11,11,0.367,571.476,500.441,54.426,47.661,329,1,575,480,54.762,45.714,472.500,45
12,12,0.400,571.854,500.390,54.462,47.656,331,1,575,480,54.762,45.714,472.500,45
13,13,0.433,572.041,500.373,54.480,47.655,335,1,575,480,54.762,45.714,472.500,45
14,14,0.467,572.013,500.348,54.477,47.652,334,1,575,480,54.762,45.714,472.500,45
15,15,0.500,572.021,500.244,54.478,47.642,343,1,575,480,54.762,45.714,472.500,45
16,16,0.533,571.746,500.294,54.452,47.647,335,1,575,480,54.762,45.714,472.500,45
17,17,0.567,571.583,500.347,54.436,47.652,341,1,575,480,54.762,45.714,472.500,45
18,18,0.600,571.890,500.351,54.466,47.652,342,1,575,480,54.762,45.714,472.500,45
19,19,0.633,571.823,500.426,54.459,47.660,342,1,575,480,54.762,45.714,472.500,45
20,20,0.667,571.735,500.445,54.451,47.661,337,1,575,480,54.762,45.714,472.500,45
21,21,0.700,571.438,500.474,54.423,47.664,341,1,575,480,54.762,45.714,472.500,45
22,22,0.733,571.458,500.475,54.425,47.664,339,1,575,480,54.762,45.714,472.500,45
23,23,0.767,571.405,500.373,54.420,47.655,337,1,575,480,54.762,45.714,472.500,45
24,24,0.800,571.336,500.328,54.413,47.650,339,1,575,480,54.762,45.714,472.500,45
25,25,0.833,571.494,500.297,54.428,47.647,348,1,575,480,54.762,45.714,472.500,45
26,26,0.867,571.518,500.272,54.430,47.645,343,1,575,480,54.762,45.714,472.500,45
27,27,0.900,571.590,500.269,54.437,47.645,349,1,575,480,54.762,45.714,472.500,45
28,28,0.933,571.501,500.358,54.429,47.653,340,1,575,480,54.762,45.714,472.500,45
29,29,0.967,571.440,500.332,54.423,47.651,337,1,575,480,54.762,45.714,472.500,45
30,30,1.000,571.503,500.355,54.429,47.653,341,1,575,480,54.762,45.714,472.500,45
31,31,1.033,571.492,500.347,54.428,47.652,340,1,575,480,54.762,45.714,472.500,45
32,32,1.067,571.404,500.358,54.419,47.653,341,1,575,480,54.762,45.714,472.500,45
33,33,1.100,571.467,500.351,54.425,47.653,340,1,575,480,54.762,45.714,472.500,45
34,34,1.133,571.430,500.413,54.422,47.658,342,1,575,480,54.762,45.714,472.500,45
35,35,1.167,571.423,500.386,54.421,47.656,342,1,575,480,54.762,45.714,472.500,45
36,36,1.200,571.455,500.342,54.424,47.652,342,1,575,480,54.762,45.714,472.500,45
37,37,1.233,571.343,500.330,54.414,47.651,337,1,575,480,54.762,45.714,472.500,45
38,38,1.267,571.072,500.413,54.388,47.658,326,1,575,480,54.762,45.714,472.500,45
39,39,1.300,571.343,500.421,54.414,47.659,336,1,575,480,54.762,45.714,472.500,45
40,40,1.333,571.485,500.290,54.427,47.647,343,1,575,480,54.762,45.714,472.500,45
41,41,1.367,571.232,500.338,54.403,47.651,334,1,575,480,54.762,45.714,472.500,45
42,42,1.400,571.359,500.383,54.415,47.656,341,1,575,480,54.762,45.714,472.500,45
43,43,1.433,571.252,500.364,54.405,47.654,338,1,575,480,54.762,45.714,472.500,45
44,44,1.467,571.220,500.370,54.402,47.654,338,1,575,480,54.762,45.714,472.500,45
45,45,1.500,571.381,500.238,54.417,47.642,343,1,575,480,54.762,45.714,472.500,45
46,46,1.533,571.440,500.251,54.423,47.643,342,1,575,480,54.762,45.714,472.500,45
47,47,1.567,571.418,500.223,54.421,47.640,346,1,575,480,54.762,45.714,472.500,45
48,48,1.600,571.284,500.209,54.408,47.639,343,1,575,480,54.762,45.714,472.500,45
49,49,1.633,571.392,500.173,54.418,47.636,345,1,575,480,54.762,45.714,472.500,45
50,50,1.667,571.391,500.163,54.418,47.635,350,1,575,480,54.762,45.714,472.500,45
51,51,1.700,571.387,500.098,54.418,47.628,346,1,575,480,54.762,45.714,472.500,45
52,52,1.733,571.602,500.067,54.438,47.625,344,1,575,480,54.762,45.714,472.500,45
53,53,1.767,571.539,500.052,54.432,47.624,342,1,575,480,54.762,45.714,472.500,45
54,54,1.800,571.524,500.072,54.431,47.626,341,1,575,480,54.762,45.714,472.500,45
55,55,1.833,571.494,500.007,54.428,47.620,350,1,575,480,54.762,45.714,472.500,45
56,56,1.867,571.643,499.994,54.442,47.618,346,1,575,480,54.762,45.714,472.500,45
57,57,1.900,571.551,500.106,54.433,47.629,348,1,575,480,54.762,45.714,472.500,45
58,58,1.933,571.555,500.019,54.434,47.621,350,1,575,480,54.762,45.714,472.500,45
59,59,1.967,571.531,500.025,54.431,47.621,350,1,575,480,54.762,45.714,472.500,45
60,60,2.000,571.376,500.091,54.417,47.628,346,1,575,480,54.762,45.714,472.500,45
61,61,2.033,570.972,500.236,54.378,47.642,341,1,575,480,54.762,45.714,472.500,45
62,62,2.067,570.872,500.245,54.369,47.642,341,1,575,480,54.762,45.714,472.500,45
63,63,2.100,571.141,500.225,54.394,47.640,343,1,575,480,54.762,45.714,472.500,45
64,64,2.133,571.089,500.214,54.389,47.639,341,1,575,480,54.762,45.714,472.500,45
65,65,2.167,571.047,500.240,54.385,47.642,340,1,575,480,54.762,45.714,472.500,45
66,66,2.200,570.925,500.253,54.374,47.643,343,1,575,480,54.762,45.714,472.500,45
67,67,2.233,570.743,500.326,54.356,47.650,339,1,575,480,54.762,45.714,472.500,45
68,68,2.267,570.753,500.266,54.357,47.644,341,1,575,480,54.762,45.714,472.500,45
69,69,2.300,570.838,500.257,54.366,47.644,339,1,575,480,54.762,45.714,472.500,45
70,70,2.333,570.758,500.253,54.358,47.643,342,1,575,480,54.762,45.714,472.500,45
71,71,2.367,570.724,500.258,54.355,47.644,341,1,575,480,54.762,45.714,472.500,45
72,72,2.400,570.847,500.171,54.366,47.635,344,1,575,480,54.762,45.714,472.500,45
73,73,2.433,570.839,500.176,54.366,47.636,344,1,575,480,54.762,45.714,472.500,45
74,74,2.467,570.808,500.182,54.363,47.636,343,1,575,480,54.762,45.714,472.500,45
75,75,2.500,570.893,500.145,54.371,47.633,342,1,575,480,54.762,45.714,472.500,45
76,76,2.533,570.998,500.073,54.381,47.626,340,1,575,480,54.762,45.714,472.500,45
77,77,2.567,570.976,500.063,54.379,47.625,339,1,575,480,54.762,45.714,472.500,45
78,78,2.600,570.924,500.111,54.374,47.630,343,1,575,480,54.762,45.714,472.500,45
79,79,2.633,571.078,500.049,54.388,47.624,345,1,575,480,54.762,45.714,472.500,45
