 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
2,2,0.067,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
3,3,0.100,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
4,4,0.133,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
5,5,0.167,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
6,6,0.200,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
7,7,0.233,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
8,8,0.267,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
9,9,0.300,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
10,10,0.333,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
11,11,0.367,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
12,12,0.400,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
13,13,0.433,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
14,14,0.467,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
15,15,0.500,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
16,16,0.533,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
17,17,0.567,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
18,18,0.600,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
19,19,0.633,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
20,20,0.667,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
21,21,0.700,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
22,22,0.733,608.331,522.968,57.936,49.806,225,1,595,488,56.667,46.476,460.500,43.857
23,23,0.767,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
24,24,0.800,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
25,25,0.833,609.805,522.823,58.077,49.793,223,1,595,488,56.667,46.476,460.500,43.857
26,26,0.867,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
27,27,0.900,NaN,NaN,NaN,NaN,NaN,0,595,488,56.667,46.476,460.500,43.857
28,28,0.933,611.603,522.727,58.248,49.783,231,1,595,488,56.667,46.476,460.500,43.857
29,29,0.967,611.731,522.746,58.260,49.785,232,1,595,488,56.667,46.476,460.500,43.857
30,30,1.000,611.728,522.653,58.260,49.776,233,1,595,488,56.667,46.476,460.500,43.857
31,31,1.033,612.280,522.681,58.312,49.779,230,1,595,488,56.667,46.476,460.500,43.857
32,32,1.067,612.414,522.659,58.325,49.777,232,1,595,488,56.667,46.476,460.500,43.857
33,33,1.100,612.835,522.666,58.365,49.778,239,1,595,488,56.667,46.476,460.500,43.857
34,34,1.133,613.042,522.678,58.385,49.779,239,1,595,488,56.667,46.476,460.500,43.857
35,35,1.167,613.286,522.610,58.408,49.772,244,1,595,488,56.667,46.476,460.500,43.857
36,36,1.200,613.978,522.763,58.474,49.787,231,1,595,488,56.667,46.476,460.500,43.857
37,37,1.233,614.031,522.592,58.479,49.771,242,1,595,488,56.667,46.476,460.500,43.857
38,38,1.267,614.079,522.458,58.484,49.758,244,1,595,488,56.667,46.476,460.500,43.857
39,39,1.300,613.962,522.435,58.473,49.756,254,1,595,488,56.667,46.476,460.500,43.857
40,40,1.333,614.057,522.245,58.482,49.738,232,1,595,488,56.667,46.476,460.500,43.857
41,41,1.367,613.939,522.061,58.470,49.720,238,1,595,488,56.667,46.476,460.500,43.857
42,42,1.400,613.628,521.804,58.441,49.696,257,1,595,488,56.667,46.476,460.500,43.857
43,43,1.433,613.270,521.645,58.407,49.680,257,1,595,488,56.667,46.476,460.500,43.857
44,44,1.467,613.027,521.402,58.384,49.657,254,1,595,488,56.667,46.476,460.500,43.857
45,45,1.500,612.843,521.161,58.366,49.634,249,1,595,488,56.667,46.476,460.500,43.857
46,46,1.533,613.009,521.015,58.382,49.621,254,1,595,488,56.667,46.476,460.500,43.857
47,47,1.567,613.080,520.789,58.389,49.599,258,1,595,488,56.667,46.476,460.500,43.857
48,48,1.600,612.938,520.680,58.375,49.589,259,1,595,488,56.667,46.476,460.500,43.857
49,49,1.633,612.886,520.580,58.370,49.579,269,1,595,488,56.667,46.476,460.500,43.857
50,50,1.667,613.089,520.587,58.389,49.580,254,1,595,488,56.667,46.476,460.500,43.857
51,51,1.700,612.716,520.535,58.354,49.575,249,1,595,488,56.667,46.476,460.500,43.857
52,52,1.733,612.696,520.379,58.352,49.560,253,1,595,488,56.667,46.476,460.500,43.857
53,53,1.767,612.755,520.195,58.358,49.542,257,1,595,488,56.667,46.476,460.500,43.857
54,54,1.800,612.720,520.406,58.354,49.563,252,1,595,488,56.667,46.476,460.500,43.857
55,55,1.833,612.999,520.502,58.381,49.572,245,1,595,488,56.667,46.476,460.500,43.857
56,56,1.867,613.149,520.632,58.395,49.584,243,1,595,488,56.667,46.476,460.500,43.857
57,57,1.900,613.033,520.675,58.384,49.588,258,1,595,488,56.667,46.476,460.500,43.857
58,58,1.933,613.221,520.773,58.402,49.597,249,1,595,488,56.667,46.476,460.500,43.857
59,59,1.967,613.383,520.792,58.417,49.599,254,1,595,488,56.667,46.476,460.500,43.857
60,60,2.000,613.730,520.791,58.450,49.599,242,1,595,488,56.667,46.476,460.500,43.857
61,61,2.033,613.920,520.877,58.469,49.607,265,1,595,488,56.667,46.476,460.500,43.857
62,62,2.067,614.018,520.897,58.478,49.609,266,1,595,488,56.667,46.476,460.500,43.857
63,63,2.100,614.017,520.934,58.478,49.613,266,1,595,488,56.667,46.476,460.500,43.857
64,64,2.133,613.993,520.995,58.476,49.619,266,1,595,488,56.667,46.476,460.500,43.857
65,65,2.167,614.001,520.950,58.476,49.614,265,1,595,488,56.667,46.476,460.500,43.857
66,66,2.200,614.121,521.027,58.488,49.622,265,1,595,488,56.667,46.476,460.500,43.857
67,67,2.233,614.094,521.010,58.485,49.620,270,1,595,488,56.667,46.476,460.500,43.857
68,68,2.267,614.169,521.028,58.492,49.622,271,1,595,488,56.667,46.476,460.500,43.857
69,69,2.300,614.575,521.033,58.531,49.622,274,1,595,488,56.667,46.476,460.500,43.857
70,70,2.333,614.892,520.997,58.561,49.619,275,1,595,488,56.667,46.476,460.500,43.857
71,71,2.367,614.873,521.007,58.559,49.620,276,1,595,488,56.667,46.476,460.500,43.857
72,72,2.400,615.026,521.066,58.574,49.625,275,1,595,488,56.667,46.476,460.500,43.857
73,73,2.433,615.090,521.072,58.580,49.626,274,1,595,488,56.667,46.476,460.500,43.857
