 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,NaN,NaN,NaN,NaN,NaN,0,645,497,60.849,46.887,473,44.623
2,2,0.067,730.375,520.559,68.903,49.109,235,1,645,497,60.849,46.887,473,44.623
3,3,0.100,730.375,520.559,68.903,49.109,235,1,645,497,60.849,46.887,473,44.623
4,4,0.133,730.325,520.503,68.899,49.104,251,1,645,497,60.849,46.887,473,44.623
5,5,0.167,730.654,520.568,68.930,49.110,243,1,645,497,60.849,46.887,473,44.623
6,6,0.200,730.805,520.274,68.944,49.082,238,1,645,497,60.849,46.887,473,44.623
7,7,0.233,730.639,520.187,68.928,49.074,236,1,645,497,60.849,46.887,473,44.623
8,8,0.267,730.798,520.150,68.943,49.071,238,1,645,497,60.849,46.887,473,44.623
9,9,0.300,730.709,519.923,68.935,49.049,253,1,645,497,60.849,46.887,473,44.623
10,10,0.333,730.588,519.758,68.923,49.034,257,1,645,497,60.849,46.887,473,44.623
11,11,0.367,730.665,519.742,68.931,49.032,259,1,645,497,60.849,46.887,473,44.623
12,12,0.400,730.816,519.676,68.945,49.026,258,1,645,497,60.849,46.887,473,44.623
13,13,0.433,731.058,519.701,68.968,49.028,270,1,645,497,60.849,46.887,473,44.623
14,14,0.467,731.046,519.602,68.967,49.019,270,1,645,497,60.849,46.887,473,44.623
15,15,0.500,731.055,519.546,68.967,49.014,268,1,645,497,60.849,46.887,473,44.623
16,16,0.533,731.061,519.481,68.968,49.008,273,1,645,497,60.849,46.887,473,44.623
17,17,0.567,731.061,519.481,68.968,49.008,273,1,645,497,60.849,46.887,473,44.623
18,18,0.600,731.507,519.451,69.010,49.005,266,1,645,497,60.849,46.887,473,44.623
19,19,0.633,731.202,519.392,68.981,48.999,272,1,645,497,60.849,46.887,473,44.623
20,20,0.667,731.420,519.425,69.002,49.002,266,1,645,497,60.849,46.887,473,44.623
21,21,0.700,731.392,519.467,68.999,49.006,264,1,645,497,60.849,46.887,473,44.623
22,22,0.733,731.412,519.640,69.001,49.023,278,1,645,497,60.849,46.887,473,44.623
23,23,0.767,731.118,519.835,68.973,49.041,265,1,645,497,60.849,46.887,473,44.623
24,24,0.800,731.118,520.199,68.973,49.075,262,1,645,497,60.849,46.887,473,44.623
25,25,0.833,730.771,520.380,68.941,49.092,264,1,645,497,60.849,46.887,473,44.623
26,26,0.867,730.503,520.460,68.915,49.100,264,1,645,497,60.849,46.887,473,44.623
27,27,0.900,730.748,520.670,68.938,49.120,258,1,645,497,60.849,46.887,473,44.623
28,28,0.933,730.386,520.661,68.904,49.119,258,1,645,497,60.849,46.887,473,44.623
29,29,0.967,730.164,520.642,68.883,49.117,253,1,645,497,60.849,46.887,473,44.623
30,30,1.000,730.118,520.764,68.879,49.129,251,1,645,497,60.849,46.887,473,44.623
31,31,1.033,730.005,521.002,68.868,49.151,258,1,645,497,60.849,46.887,473,44.623
32,32,1.067,729.696,520.976,68.839,49.149,253,1,645,497,60.849,46.887,473,44.623
33,33,1.100,729.535,520.877,68.824,49.139,235,1,645,497,60.849,46.887,473,44.623
34,34,1.133,729.271,521.091,68.799,49.160,248,1,645,497,60.849,46.887,473,44.623
35,35,1.167,729.457,521.344,68.817,49.183,249,1,645,497,60.849,46.887,473,44.623
36,36,1.200,729.301,521.667,68.802,49.214,239,1,645,497,60.849,46.887,473,44.623
37,37,1.233,728.749,521.792,68.750,49.226,245,1,645,497,60.849,46.887,473,44.623
38,38,1.267,728.487,521.910,68.725,49.237,242,1,645,497,60.849,46.887,473,44.623
39,39,1.300,728.485,522.296,68.725,49.273,243,1,645,497,60.849,46.887,473,44.623
40,40,1.333,728.086,522.380,68.687,49.281,252,1,645,497,60.849,46.887,473,44.623
41,41,1.367,727.919,522.455,68.672,49.288,245,1,645,497,60.849,46.887,473,44.623
42,42,1.400,727.677,522.755,68.649,49.317,244,1,645,497,60.849,46.887,473,44.623
43,43,1.433,727.278,523.063,68.611,49.346,256,1,645,497,60.849,46.887,473,44.623
44,44,1.467,726.829,523.600,68.569,49.396,257,1,645,497,60.849,46.887,473,44.623
45,45,1.500,726.517,523.893,68.539,49.424,250,1,645,497,60.849,46.887,473,44.623
46,46,1.533,726.001,524.579,68.491,49.489,274,1,645,497,60.849,46.887,473,44.623
47,47,1.567,725.447,524.702,68.438,49.500,267,1,645,497,60.849,46.887,473,44.623
48,48,1.600,724.957,525.021,68.392,49.530,269,1,645,497,60.849,46.887,473,44.623
49,49,1.633,724.564,525.420,68.355,49.568,290,1,645,497,60.849,46.887,473,44.623
50,50,1.667,724.318,525.529,68.332,49.578,295,1,645,497,60.849,46.887,473,44.623
51,51,1.700,723.965,525.601,68.299,49.585,288,1,645,497,60.849,46.887,473,44.623
52,52,1.733,723.627,525.695,68.267,49.594,302,1,645,497,60.849,46.887,473,44.623
53,53,1.767,723.461,525.454,68.251,49.571,293,1,645,497,60.849,46.887,473,44.623
54,54,1.800,723.374,525.305,68.243,49.557,290,1,645,497,60.849,46.887,473,44.623
55,55,1.833,723.219,525.213,68.228,49.548,299,1,645,497,60.849,46.887,473,44.623
56,56,1.867,723.109,525.297,68.218,49.556,303,1,645,497,60.849,46.887,473,44.623
57,57,1.900,723.128,525.306,68.220,49.557,297,1,645,497,60.849,46.887,473,44.623
58,58,1.933,723.085,525.139,68.216,49.541,306,1,645,497,60.849,46.887,473,44.623
59,59,1.967,723.100,525.101,68.217,49.538,304,1,645,497,60.849,46.887,473,44.623
60,60,2.000,723.025,525.189,68.210,49.546,301,1,645,497,60.849,46.887,473,44.623
61,61,2.033,722.953,525.311,68.203,49.558,311,1,645,497,60.849,46.887,473,44.623
62,62,2.067,722.765,525.419,68.185,49.568,313,1,645,497,60.849,46.887,473,44.623
63,63,2.100,722.685,525.640,68.178,49.589,312,1,645,497,60.849,46.887,473,44.623
64,64,2.133,722.631,525.806,68.173,49.604,315,1,645,497,60.849,46.887,473,44.623
65,65,2.167,722.631,526.098,68.173,49.632,325,1,645,497,60.849,46.887,473,44.623
66,66,2.200,722.742,525.924,68.183,49.615,319,1,645,497,60.849,46.887,473,44.623
67,67,2.233,722.787,526.138,68.187,49.636,326,1,645,497,60.849,46.887,473,44.623
68,68,2.267,722.870,526.055,68.195,49.628,330,1,645,497,60.849,46.887,473,44.623
69,69,2.300,722.853,525.950,68.194,49.618,330,1,645,497,60.849,46.887,473,44.623
70,70,2.333,722.797,525.931,68.188,49.616,333,1,645,497,60.849,46.887,473,44.623
71,71,2.367,722.777,525.862,68.187,49.610,337,1,645,497,60.849,46.887,473,44.623
72,72,2.400,722.879,525.743,68.196,49.598,330,1,645,497,60.849,46.887,473,44.623
73,73,2.433,722.865,525.742,68.195,49.598,331,1,645,497,60.849,46.887,473,44.623
74,74,2.467,722.819,525.787,68.190,49.603,338,1,645,497,60.849,46.887,473,44.623
75,75,2.500,722.906,525.767,68.199,49.601,329,1,645,497,60.849,46.887,473,44.623
76,76,2.533,722.904,525.791,68.199,49.603,330,1,645,497,60.849,46.887,473,44.623
77,77,2.567,722.951,525.963,68.203,49.619,340,1,645,497,60.849,46.887,473,44.623
78,78,2.600,722.911,525.808,68.199,49.605,333,1,645,497,60.849,46.887,473,44.623
79,79,2.633,722.915,525.865,68.200,49.610,333,1,645,497,60.849,46.887,473,44.623
80,80,2.667,722.966,525.947,68.204,49.618,341,1,645,497,60.849,46.887,473,44.623
81,81,2.700,723.028,525.868,68.210,49.610,338,1,645,497,60.849,46.887,473,44.623
82,82,2.733,723.153,525.849,68.222,49.608,336,1,645,497,60.849,46.887,473,44.623
83,83,2.767,723.121,525.764,68.219,49.600,342,1,645,497,60.849,46.887,473,44.623
84,84,2.800,723.285,525.761,68.234,49.600,334,1,645,497,60.849,46.887,473,44.623
85,85,2.833,723.436,525.816,68.249,49.605,349,1,645,497,60.849,46.887,473,44.623
86,86,2.867,723.497,525.835,68.254,49.607,350,1,645,497,60.849,46.887,473,44.623
87,87,2.900,723.826,525.588,68.285,49.584,336,1,645,497,60.849,46.887,473,44.623
88,88,2.933,723.951,525.727,68.297,49.597,341,1,645,497,60.849,46.887,473,44.623
89,89,2.967,724.186,525.513,68.319,49.577,337,1,645,497,60.849,46.887,473,44.623
90,90,3.000,724.315,525.708,68.332,49.595,339,1,645,497,60.849,46.887,473,44.623
91,91,3.033,724.363,525.710,68.336,49.595,338,1,645,497,60.849,46.887,473,44.623
92,92,3.067,724.411,525.835,68.341,49.607,346,1,645,497,60.849,46.887,473,44.623
93,93,3.100,724.529,525.624,68.352,49.587,337,1,645,497,60.849,46.887,473,44.623
94,94,3.133,724.587,525.756,68.357,49.600,342,1,645,497,60.849,46.887,473,44.623
95,95,3.167,724.735,525.713,68.371,49.596,352,1,645,497,60.849,46.887,473,44.623
96,96,3.200,724.786,525.692,68.376,49.594,342,1,645,497,60.849,46.887,473,44.623
97,97,3.233,724.896,525.668,68.386,49.591,352,1,645,497,60.849,46.887,473,44.623
98,98,3.267,724.644,525.646,68.363,49.589,365,1,645,497,60.849,46.887,473,44.623
99,99,3.300,724.790,525.633,68.376,49.588,356,1,645,497,60.849,46.887,473,44.623
100,100,3.333,724.881,525.708,68.385,49.595,360,1,645,497,60.849,46.887,473,44.623
101,101,3.367,724.952,525.680,68.392,49.592,362,1,645,497,60.849,46.887,473,44.623
102,102,3.400,725.047,525.664,68.401,49.591,359,1,645,497,60.849,46.887,473,44.623
103,103,3.433,725.114,525.654,68.407,49.590,358,1,645,497,60.849,46.887,473,44.623
104,104,3.467,725.158,525.652,68.411,49.590,367,1,645,497,60.849,46.887,473,44.623
105,105,3.500,725.279,525.639,68.423,49.589,352,1,645,497,60.849,46.887,473,44.623
106,106,3.533,725.223,525.651,68.417,49.590,354,1,645,497,60.849,46.887,473,44.623
107,107,3.567,725.360,525.745,68.430,49.599,364,1,645,497,60.849,46.887,473,44.623
108,108,3.600,725.609,525.704,68.454,49.595,356,1,645,497,60.849,46.887,473,44.623
109,109,3.633,725.903,525.980,68.481,49.621,354,1,645,497,60.849,46.887,473,44.623
