 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,587.846,502.343,55.457,47.391,302,1,575,480,54.245,45.283,472.500,44.575
2,2,0.067,585.065,501.943,55.195,47.353,327,1,575,480,54.245,45.283,472.500,44.575
3,3,0.100,585.065,501.943,55.195,47.353,327,1,575,480,54.245,45.283,472.500,44.575
4,4,0.133,585.753,501.961,55.260,47.355,348,1,575,480,54.245,45.283,472.500,44.575
5,5,0.167,585.807,501.987,55.265,47.357,346,1,575,480,54.245,45.283,472.500,44.575
6,6,0.200,585.750,502.068,55.259,47.365,341,1,575,480,54.245,45.283,472.500,44.575
7,7,0.233,585.623,502.030,55.247,47.361,337,1,575,480,54.245,45.283,472.500,44.575
8,8,0.267,584.981,502.183,55.187,47.376,364,1,575,480,54.245,45.283,472.500,44.575
9,9,0.300,584.557,502.222,55.147,47.379,367,1,575,480,54.245,45.283,472.500,44.575
10,10,0.333,585.176,502.299,55.205,47.387,370,1,575,480,54.245,45.283,472.500,44.575
11,11,0.367,585.035,502.208,55.192,47.378,368,1,575,480,54.245,45.283,472.500,44.575
12,12,0.400,585.166,502.216,55.204,47.379,363,1,575,480,54.245,45.283,472.500,44.575
13,13,0.433,584.874,502.184,55.177,47.376,356,1,575,480,54.245,45.283,472.500,44.575
14,14,0.467,584.845,502.199,55.174,47.377,356,1,575,480,54.245,45.283,472.500,44.575
15,15,0.500,584.778,502.207,55.168,47.378,355,1,575,480,54.245,45.283,472.500,44.575
16,16,0.533,584.750,502.201,55.165,47.377,356,1,575,480,54.245,45.283,472.500,44.575
17,17,0.567,584.808,502.188,55.171,47.376,360,1,575,480,54.245,45.283,472.500,44.575
18,18,0.600,585.058,502.228,55.194,47.380,367,1,575,480,54.245,45.283,472.500,44.575
19,19,0.633,584.895,502.224,55.179,47.380,365,1,575,480,54.245,45.283,472.500,44.575
20,20,0.667,584.849,502.264,55.174,47.383,362,1,575,480,54.245,45.283,472.500,44.575
21,21,0.700,584.770,502.266,55.167,47.384,360,1,575,480,54.245,45.283,472.500,44.575
22,22,0.733,584.791,502.272,55.169,47.384,362,1,575,480,54.245,45.283,472.500,44.575
23,23,0.767,584.850,502.265,55.175,47.384,362,1,575,480,54.245,45.283,472.500,44.575
24,24,0.800,584.697,502.305,55.160,47.387,368,1,575,480,54.245,45.283,472.500,44.575
25,25,0.833,584.699,502.346,55.160,47.391,373,1,575,480,54.245,45.283,472.500,44.575
26,26,0.867,584.818,502.322,55.172,47.389,367,1,575,480,54.245,45.283,472.500,44.575
27,27,0.900,584.597,502.327,55.151,47.389,371,1,575,480,54.245,45.283,472.500,44.575
28,28,0.933,584.595,502.369,55.150,47.393,368,1,575,480,54.245,45.283,472.500,44.575
29,29,0.967,584.522,502.337,55.144,47.390,364,1,575,480,54.245,45.283,472.500,44.575
30,30,1.000,584.694,502.316,55.160,47.388,362,1,575,480,54.245,45.283,472.500,44.575
31,31,1.033,584.525,502.384,55.144,47.395,360,1,575,480,54.245,45.283,472.500,44.575
32,32,1.067,584.402,502.398,55.132,47.396,361,1,575,480,54.245,45.283,472.500,44.575
33,33,1.100,584.578,502.315,55.149,47.388,361,1,575,480,54.245,45.283,472.500,44.575
34,34,1.133,584.675,502.354,55.158,47.392,359,1,575,480,54.245,45.283,472.500,44.575
35,35,1.167,584.401,502.421,55.132,47.398,366,1,575,480,54.245,45.283,472.500,44.575
36,36,1.200,584.438,502.505,55.136,47.406,365,1,575,480,54.245,45.283,472.500,44.575
37,37,1.233,584.601,502.495,55.151,47.405,363,1,575,480,54.245,45.283,472.500,44.575
38,38,1.267,584.651,502.453,55.156,47.401,349,1,575,480,54.245,45.283,472.500,44.575
39,39,1.300,584.395,502.440,55.132,47.400,358,1,575,480,54.245,45.283,472.500,44.575
40,40,1.333,584.628,502.418,55.154,47.398,355,1,575,480,54.245,45.283,472.500,44.575
41,41,1.367,584.800,502.400,55.170,47.396,365,1,575,480,54.245,45.283,472.500,44.575
42,42,1.400,584.710,502.401,55.161,47.396,365,1,575,480,54.245,45.283,472.500,44.575
43,43,1.433,584.738,502.414,55.164,47.398,367,1,575,480,54.245,45.283,472.500,44.575
44,44,1.467,584.620,502.393,55.153,47.396,363,1,575,480,54.245,45.283,472.500,44.575
45,45,1.500,584.548,502.404,55.146,47.397,362,1,575,480,54.245,45.283,472.500,44.575
46,46,1.533,584.638,502.390,55.155,47.395,368,1,575,480,54.245,45.283,472.500,44.575
47,47,1.567,584.768,502.417,55.167,47.398,365,1,575,480,54.245,45.283,472.500,44.575
48,48,1.600,584.615,502.411,55.152,47.397,371,1,575,480,54.245,45.283,472.500,44.575
49,49,1.633,584.540,502.368,55.145,47.393,369,1,575,480,54.245,45.283,472.500,44.575
50,50,1.667,584.332,502.500,55.126,47.406,365,1,575,480,54.245,45.283,472.500,44.575
51,51,1.700,584.554,502.479,55.147,47.404,370,1,575,480,54.245,45.283,472.500,44.575
52,52,1.733,584.436,502.510,55.135,47.407,366,1,575,480,54.245,45.283,472.500,44.575
53,53,1.767,584.453,502.464,55.137,47.402,372,1,575,480,54.245,45.283,472.500,44.575
54,54,1.800,584.488,502.496,55.140,47.405,375,1,575,480,54.245,45.283,472.500,44.575
55,55,1.833,584.419,502.523,55.134,47.408,371,1,575,480,54.245,45.283,472.500,44.575
56,56,1.867,584.521,502.529,55.143,47.408,370,1,575,480,54.245,45.283,472.500,44.575
57,57,1.900,584.563,502.456,55.147,47.401,377,1,575,480,54.245,45.283,472.500,44.575
58,58,1.933,584.418,502.535,55.134,47.409,371,1,575,480,54.245,45.283,472.500,44.575
59,59,1.967,584.424,502.497,55.134,47.405,371,1,575,480,54.245,45.283,472.500,44.575
60,60,2.000,584.456,502.522,55.137,47.408,372,1,575,480,54.245,45.283,472.500,44.575
61,61,2.033,584.626,502.468,55.153,47.403,368,1,575,480,54.245,45.283,472.500,44.575
62,62,2.067,584.778,502.437,55.168,47.400,372,1,575,480,54.245,45.283,472.500,44.575
63,63,2.100,584.444,502.518,55.136,47.407,385,1,575,480,54.245,45.283,472.500,44.575
64,64,2.133,584.500,502.492,55.142,47.405,380,1,575,480,54.245,45.283,472.500,44.575
65,65,2.167,584.580,502.508,55.149,47.406,381,1,575,480,54.245,45.283,472.500,44.575
66,66,2.200,584.586,502.508,55.150,47.406,381,1,575,480,54.245,45.283,472.500,44.575
67,67,2.233,584.556,502.503,55.147,47.406,378,1,575,480,54.245,45.283,472.500,44.575
68,68,2.267,584.482,502.511,55.140,47.407,377,1,575,480,54.245,45.283,472.500,44.575
69,69,2.300,584.490,502.517,55.141,47.407,379,1,575,480,54.245,45.283,472.500,44.575
70,70,2.333,584.582,502.429,55.149,47.399,378,1,575,480,54.245,45.283,472.500,44.575
71,71,2.367,584.562,502.470,55.147,47.403,379,1,575,480,54.245,45.283,472.500,44.575
72,72,2.400,584.656,502.457,55.156,47.402,380,1,575,480,54.245,45.283,472.500,44.575
73,73,2.433,584.302,502.436,55.123,47.400,371,1,575,480,54.245,45.283,472.500,44.575
74,74,2.467,584.745,502.419,55.165,47.398,386,1,575,480,54.245,45.283,472.500,44.575
75,75,2.500,584.638,502.389,55.155,47.395,384,1,575,480,54.245,45.283,472.500,44.575
76,76,2.533,584.356,502.450,55.128,47.401,372,1,575,480,54.245,45.283,472.500,44.575
77,77,2.567,584.477,502.432,55.139,47.399,368,1,575,480,54.245,45.283,472.500,44.575
78,78,2.600,584.392,502.401,55.131,47.396,374,1,575,480,54.245,45.283,472.500,44.575
79,79,2.633,584.407,502.296,55.133,47.386,370,1,575,480,54.245,45.283,472.500,44.575
80,80,2.667,584.559,502.351,55.147,47.392,366,1,575,480,54.245,45.283,472.500,44.575
81,81,2.700,584.562,502.371,55.147,47.393,366,1,575,480,54.245,45.283,472.500,44.575
82,82,2.733,584.311,502.452,55.124,47.401,375,1,575,480,54.245,45.283,472.500,44.575
83,83,2.767,584.192,502.448,55.112,47.401,371,1,575,480,54.245,45.283,472.500,44.575
84,84,2.800,584.251,502.417,55.118,47.398,371,1,575,480,54.245,45.283,472.500,44.575
85,85,2.833,584.222,502.406,55.115,47.397,372,1,575,480,54.245,45.283,472.500,44.575
86,86,2.867,584.403,502.346,55.132,47.391,370,1,575,480,54.245,45.283,472.500,44.575
87,87,2.900,584.473,502.376,55.139,47.394,373,1,575,480,54.245,45.283,472.500,44.575
88,88,2.933,584.273,502.405,55.120,47.397,366,1,575,480,54.245,45.283,472.500,44.575
89,89,2.967,584.303,502.410,55.123,47.397,365,1,575,480,54.245,45.283,472.500,44.575
90,90,3.000,584.277,502.377,55.120,47.394,364,1,575,480,54.245,45.283,472.500,44.575
91,91,3.033,584.520,502.376,55.143,47.394,372,1,575,480,54.245,45.283,472.500,44.575
92,92,3.067,584.415,502.329,55.133,47.390,369,1,575,480,54.245,45.283,472.500,44.575
93,93,3.100,584.389,502.383,55.131,47.395,367,1,575,480,54.245,45.283,472.500,44.575
94,94,3.133,584.535,502.362,55.145,47.393,359,1,575,480,54.245,45.283,472.500,44.575
95,95,3.167,584.440,502.358,55.136,47.392,360,1,575,480,54.245,45.283,472.500,44.575
96,96,3.200,584.296,502.399,55.122,47.396,360,1,575,480,54.245,45.283,472.500,44.575
97,97,3.233,584.276,502.409,55.120,47.397,362,1,575,480,54.245,45.283,472.500,44.575
98,98,3.267,584.347,502.361,55.127,47.393,361,1,575,480,54.245,45.283,472.500,44.575
99,99,3.300,584.180,502.388,55.111,47.395,360,1,575,480,54.245,45.283,472.500,44.575
100,100,3.333,584.205,502.389,55.114,47.395,362,1,575,480,54.245,45.283,472.500,44.575
101,101,3.367,584.344,502.340,55.127,47.391,358,1,575,480,54.245,45.283,472.500,44.575
102,102,3.400,584.344,502.339,55.127,47.390,358,1,575,480,54.245,45.283,472.500,44.575
103,103,3.433,584.377,502.357,55.130,47.392,359,1,575,480,54.245,45.283,472.500,44.575
104,104,3.467,584.289,502.343,55.122,47.391,358,1,575,480,54.245,45.283,472.500,44.575
105,105,3.500,584.364,502.326,55.129,47.389,359,1,575,480,54.245,45.283,472.500,44.575
106,106,3.533,584.123,502.340,55.106,47.391,366,1,575,480,54.245,45.283,472.500,44.575
107,107,3.567,584.134,502.352,55.107,47.392,365,1,575,480,54.245,45.283,472.500,44.575
108,108,3.600,584.129,502.363,55.107,47.393,365,1,575,480,54.245,45.283,472.500,44.575
109,109,3.633,584.132,502.364,55.107,47.393,365,1,575,480,54.245,45.283,472.500,44.575
110,110,3.667,584.469,502.344,55.139,47.391,361,1,575,480,54.245,45.283,472.500,44.575
111,111,3.700,584.471,502.343,55.139,47.391,361,1,575,480,54.245,45.283,472.500,44.575
112,112,3.733,584.213,502.361,55.114,47.393,360,1,575,480,54.245,45.283,472.500,44.575
113,113,3.767,584.167,502.328,55.110,47.389,355,1,575,480,54.245,45.283,472.500,44.575
114,114,3.800,584.238,502.302,55.117,47.387,357,1,575,480,54.245,45.283,472.500,44.575
115,115,3.833,584.171,502.299,55.111,47.387,366,1,575,480,54.245,45.283,472.500,44.575
116,116,3.867,584.179,502.308,55.111,47.388,361,1,575,480,54.245,45.283,472.500,44.575
117,117,3.900,584.022,502.345,55.096,47.391,367,1,575,480,54.245,45.283,472.500,44.575
118,118,3.933,584.097,502.366,55.103,47.393,365,1,575,480,54.245,45.283,472.500,44.575
119,119,3.967,584.212,502.368,55.114,47.393,366,1,575,480,54.245,45.283,472.500,44.575
120,120,4.000,584.029,502.383,55.097,47.395,371,1,575,480,54.245,45.283,472.500,44.575
121,121,4.033,583.975,502.418,55.092,47.398,370,1,575,480,54.245,45.283,472.500,44.575
122,122,4.067,584.103,502.343,55.104,47.391,362,1,575,480,54.245,45.283,472.500,44.575
123,123,4.100,584.032,502.441,55.097,47.400,376,1,575,480,54.245,45.283,472.500,44.575
124,124,4.133,584.050,502.448,55.099,47.401,372,1,575,480,54.245,45.283,472.500,44.575
125,125,4.167,584.053,502.405,55.099,47.397,367,1,575,480,54.245,45.283,472.500,44.575
126,126,4.200,583.896,502.393,55.084,47.396,372,1,575,480,54.245,45.283,472.500,44.575
127,127,4.233,583.896,502.393,55.084,47.396,372,1,575,480,54.245,45.283,472.500,44.575
128,128,4.267,583.908,502.366,55.086,47.393,370,1,575,480,54.245,45.283,472.500,44.575
129,129,4.300,584.035,502.357,55.098,47.392,366,1,575,480,54.245,45.283,472.500,44.575
130,130,4.333,584.035,502.357,55.098,47.392,366,1,575,480,54.245,45.283,472.500,44.575
131,131,4.367,584.172,502.400,55.111,47.396,363,1,575,480,54.245,45.283,472.500,44.575
132,132,4.400,583.959,502.367,55.090,47.393,369,1,575,480,54.245,45.283,472.500,44.575
133,133,4.433,583.970,502.333,55.092,47.390,369,1,575,480,54.245,45.283,472.500,44.575
134,134,4.467,584.232,502.370,55.116,47.393,373,1,575,480,54.245,45.283,472.500,44.575
135,135,4.500,584.244,502.366,55.117,47.393,372,1,575,480,54.245,45.283,472.500,44.575
136,136,4.533,584.159,502.399,55.109,47.396,373,1,575,480,54.245,45.283,472.500,44.575
137,137,4.567,584.146,502.416,55.108,47.398,374,1,575,480,54.245,45.283,472.500,44.575
138,138,4.600,584.150,502.398,55.108,47.396,366,1,575,480,54.245,45.283,472.500,44.575
139,139,4.633,584.005,502.444,55.095,47.400,373,1,575,480,54.245,45.283,472.500,44.575
140,140,4.667,584.281,502.360,55.121,47.392,369,1,575,480,54.245,45.283,472.500,44.575
141,141,4.700,584.268,502.448,55.120,47.401,378,1,575,480,54.245,45.283,472.500,44.575
142,142,4.733,584.264,502.449,55.119,47.401,378,1,575,480,54.245,45.283,472.500,44.575
143,143,4.767,584.236,502.438,55.117,47.400,380,1,575,480,54.245,45.283,472.500,44.575
144,144,4.800,584.236,502.438,55.117,47.400,380,1,575,480,54.245,45.283,472.500,44.575
145,145,4.833,584.152,502.434,55.109,47.399,384,1,575,480,54.245,45.283,472.500,44.575
146,146,4.867,584.032,502.453,55.097,47.401,378,1,575,480,54.245,45.283,472.500,44.575
147,147,4.900,583.983,502.485,55.093,47.404,377,1,575,480,54.245,45.283,472.500,44.575
148,148,4.933,584.002,502.429,55.095,47.399,375,1,575,480,54.245,45.283,472.500,44.575
149,149,4.967,584.005,502.431,55.095,47.399,375,1,575,480,54.245,45.283,472.500,44.575
150,150,5.000,583.997,502.460,55.094,47.402,376,1,575,480,54.245,45.283,472.500,44.575
151,151,5.033,583.971,502.481,55.092,47.404,378,1,575,480,54.245,45.283,472.500,44.575
152,152,5.067,583.899,502.486,55.085,47.404,379,1,575,480,54.245,45.283,472.500,44.575
153,153,5.100,583.919,502.461,55.087,47.402,376,1,575,480,54.245,45.283,472.500,44.575
154,154,5.133,583.962,502.482,55.091,47.404,376,1,575,480,54.245,45.283,472.500,44.575
155,155,5.167,583.962,502.483,55.091,47.404,376,1,575,480,54.245,45.283,472.500,44.575
156,156,5.200,583.965,502.481,55.091,47.404,376,1,575,480,54.245,45.283,472.500,44.575
157,157,5.233,584.033,502.452,55.097,47.401,374,1,575,480,54.245,45.283,472.500,44.575
158,158,5.267,584.018,502.453,55.096,47.401,374,1,575,480,54.245,45.283,472.500,44.575
159,159,5.300,583.982,502.455,55.093,47.401,374,1,575,480,54.245,45.283,472.500,44.575
160,160,5.333,583.548,502.457,55.052,47.402,381,1,575,480,54.245,45.283,472.500,44.575
161,161,5.367,584.015,502.430,55.096,47.399,377,1,575,480,54.245,45.283,472.500,44.575
162,162,5.400,584.014,502.443,55.096,47.400,376,1,575,480,54.245,45.283,472.500,44.575
163,163,5.433,583.936,502.448,55.088,47.401,377,1,575,480,54.245,45.283,472.500,44.575
164,164,5.467,584.028,502.393,55.097,47.396,369,1,575,480,54.245,45.283,472.500,44.575
165,165,5.500,584.215,502.425,55.115,47.399,373,1,575,480,54.245,45.283,472.500,44.575
