 ,Frame,Time_s,X_px,Y_px,X_mm,Y_mm,Area_px,Detected,Arena_center_X_px,Arena_center_Y_px,Arena_center_X_mm,Arena_center_Y_mm,Arena_radius_px,Arena_radius_mm
1,1,0.033,662.649,521.767,63.109,49.692,452,1,629,501.500,59.905,47.762,472.250,44.976
2,2,0.067,662.649,521.767,63.109,49.692,452,1,629,501.500,59.905,47.762,472.250,44.976
3,3,0.100,662.649,521.767,63.109,49.692,452,1,629,501.500,59.905,47.762,472.250,44.976
4,4,0.133,662.451,521.950,63.091,49.710,440,1,629,501.500,59.905,47.762,472.250,44.976
5,5,0.167,661.413,521.755,62.992,49.691,466,1,629,501.500,59.905,47.762,472.250,44.976
6,6,0.200,661.333,521.934,62.984,49.708,475,1,629,501.500,59.905,47.762,472.250,44.976
7,7,0.233,661.333,521.934,62.984,49.708,475,1,629,501.500,59.905,47.762,472.250,44.976
8,8,0.267,661.358,521.904,62.986,49.705,469,1,629,501.500,59.905,47.762,472.250,44.976
9,9,0.300,661.661,521.870,63.015,49.702,458,1,629,501.500,59.905,47.762,472.250,44.976
10,10,0.333,661.302,521.961,62.981,49.711,467,1,629,501.500,59.905,47.762,472.250,44.976
11,11,0.367,661.182,521.862,62.970,49.701,464,1,629,501.500,59.905,47.762,472.250,44.976
12,12,0.400,661.195,521.681,62.971,49.684,446,1,629,501.500,59.905,47.762,472.250,44.976
13,13,0.433,661.152,521.819,62.967,49.697,461,1,629,501.500,59.905,47.762,472.250,44.976
14,14,0.467,660.963,521.876,62.949,49.702,461,1,629,501.500,59.905,47.762,472.250,44.976
15,15,0.500,660.857,521.765,62.939,49.692,465,1,629,501.500,59.905,47.762,472.250,44.976
16,16,0.533,660.990,521.795,62.951,49.695,465,1,629,501.500,59.905,47.762,472.250,44.976
17,17,0.567,660.820,521.740,62.935,49.690,467,1,629,501.500,59.905,47.762,472.250,44.976
18,18,0.600,660.992,521.759,62.952,49.691,452,1,629,501.500,59.905,47.762,472.250,44.976
19,19,0.633,660.958,521.768,62.948,49.692,451,1,629,501.500,59.905,47.762,472.250,44.976
20,20,0.667,660.905,521.583,62.943,49.675,456,1,629,501.500,59.905,47.762,472.250,44.976
21,21,0.700,660.967,521.411,62.949,49.658,444,1,629,501.500,59.905,47.762,472.250,44.976
22,22,0.733,661.005,521.341,62.953,49.652,452,1,629,501.500,59.905,47.762,472.250,44.976
23,23,0.767,660.714,521.023,62.925,49.621,451,1,629,501.500,59.905,47.762,472.250,44.976
24,24,0.800,660.431,520.802,62.898,49.600,444,1,629,501.500,59.905,47.762,472.250,44.976
25,25,0.833,660.178,520.686,62.874,49.589,438,1,629,501.500,59.905,47.762,472.250,44.976
26,26,0.867,659.419,520.284,62.802,49.551,435,1,629,501.500,59.905,47.762,472.250,44.976
27,27,0.900,658.852,520.013,62.748,49.525,412,1,629,501.500,59.905,47.762,472.250,44.976
28,28,0.933,658.105,519.609,62.677,49.487,405,1,629,501.500,59.905,47.762,472.250,44.976
29,29,0.967,657.791,519.381,62.647,49.465,421,1,629,501.500,59.905,47.762,472.250,44.976
30,30,1.000,657.610,518.791,62.629,49.409,401,1,629,501.500,59.905,47.762,472.250,44.976
31,31,1.033,657.430,518.449,62.612,49.376,403,1,629,501.500,59.905,47.762,472.250,44.976
32,32,1.067,657.083,518.121,62.579,49.345,417,1,629,501.500,59.905,47.762,472.250,44.976
33,33,1.100,656.977,517.786,62.569,49.313,406,1,629,501.500,59.905,47.762,472.250,44.976
34,34,1.133,656.517,517.447,62.525,49.281,412,1,629,501.500,59.905,47.762,472.250,44.976
35,35,1.167,656.623,517.251,62.536,49.262,429,1,629,501.500,59.905,47.762,472.250,44.976
36,36,1.200,656.614,517.241,62.535,49.261,427,1,629,501.500,59.905,47.762,472.250,44.976
37,37,1.233,656.950,517.330,62.567,49.269,445,1,629,501.500,59.905,47.762,472.250,44.976
38,38,1.267,656.890,517.633,62.561,49.298,465,1,629,501.500,59.905,47.762,472.250,44.976
39,39,1.300,657.105,517.625,62.581,49.298,480,1,629,501.500,59.905,47.762,472.250,44.976
40,40,1.333,657.104,517.638,62.581,49.299,478,1,629,501.500,59.905,47.762,472.250,44.976
41,41,1.367,657.025,517.710,62.574,49.306,499,1,629,501.500,59.905,47.762,472.250,44.976
42,42,1.400,657.166,517.707,62.587,49.305,493,1,629,501.500,59.905,47.762,472.250,44.976
43,43,1.433,657.214,517.731,62.592,49.308,484,1,629,501.500,59.905,47.762,472.250,44.976
44,44,1.467,657.046,517.782,62.576,49.313,494,1,629,501.500,59.905,47.762,472.250,44.976
45,45,1.500,657.029,517.881,62.574,49.322,487,1,629,501.500,59.905,47.762,472.250,44.976
46,46,1.533,656.973,518.017,62.569,49.335,485,1,629,501.500,59.905,47.762,472.250,44.976
47,47,1.567,656.666,518.126,62.540,49.345,489,1,629,501.500,59.905,47.762,472.250,44.976
48,48,1.600,656.582,518.264,62.532,49.358,476,1,629,501.500,59.905,47.762,472.250,44.976
49,49,1.633,656.391,518.352,62.513,49.367,468,1,629,501.500,59.905,47.762,472.250,44.976
50,50,1.667,656.074,518.558,62.483,49.386,476,1,629,501.500,59.905,47.762,472.250,44.976
51,51,1.700,656.075,518.876,62.483,49.417,474,1,629,501.500,59.905,47.762,472.250,44.976
52,52,1.733,656.126,519.029,62.488,49.431,469,1,629,501.500,59.905,47.762,472.250,44.976
53,53,1.767,655.907,519.145,62.467,49.442,486,1,629,501.500,59.905,47.762,472.250,44.976
54,54,1.800,655.821,519.135,62.459,49.441,476,1,629,501.500,59.905,47.762,472.250,44.976
55,55,1.833,655.864,519.213,62.463,49.449,479,1,629,501.500,59.905,47.762,472.250,44.976
56,56,1.867,655.698,519.107,62.447,49.439,489,1,629,501.500,59.905,47.762,472.250,44.976
57,57,1.900,655.508,518.873,62.429,49.416,481,1,629,501.500,59.905,47.762,472.250,44.976
58,58,1.933,655.410,518.824,62.420,49.412,478,1,629,501.500,59.905,47.762,472.250,44.976
59,59,1.967,655.050,518.755,62.386,49.405,484,1,629,501.500,59.905,47.762,472.250,44.976
60,60,2.000,654.721,518.422,62.354,49.374,481,1,629,501.500,59.905,47.762,472.250,44.976
61,61,2.033,654.101,518.115,62.295,49.344,492,1,629,501.500,59.905,47.762,472.250,44.976
62,62,2.067,653.503,517.802,62.238,49.314,508,1,629,501.500,59.905,47.762,472.250,44.976
63,63,2.100,653.016,517.427,62.192,49.279,502,1,629,501.500,59.905,47.762,472.250,44.976
